id,source,brand,branch,province,city,latitude,longitude,rating,review,review_date,reviewer,reply,reply_date,photos_count,url,scraped_at
85,google_maps,Tipax,تیپاکس نقش جهان,اصفهان,اصفهان,32.6591849,51.6840203,1.0,Sauce,2 years ago,Milad Omidian,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D9%86%D9%82%D8%B4+%D8%AC%D9%87%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3fbc4be4e61db595:0x427cf397a497c796!8m2!3d32.6591849!4d51.6840203!16s%2Fg%2F11rpq9nqth!19sChIJlbUd5uRLvD8RlseXpJfzfEI?authuser=0&hl=en&rclk=1,2026-08-02T22:22:46.352013+00:00
86,google_maps,Tipax,ارسال با تیپاکس. نگارسرام,تهران,تهران,35.6958372,51.4257068,1.0,It's a new rule that we have to prove the value of the package at the time of delivery to the Tipax agent. I prefer to send it by other methods.,a week ago,XLarge Label,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%A7%D8%B1%D8%B3%D8%A7%D9%84+%D8%A8%D8%A7+%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3.+%D9%86%DA%AF%D8%A7%D8%B1%D8%B3%D8%B1%D8%A7%D9%85%E2%80%AD/data=!4m7!3m6!1s0x3f8e017a416e2353:0xa25f610a4253d8d!8m2!3d35.6958372!4d51.4257068!16s%2Fg%2F11s_xr3cqr!19sChIJUyNuQXoBjj8RjT0lpBD2JQo?authuser=0&hl=en&rclk=1,2026-08-02T22:23:01.924270+00:00
87,google_maps,Tipax,ارسال با تیپاکس. نگارسرام,تهران,تهران,35.6958372,51.4257068,5.0,Sanitary accessories Construction sanitary accessories,a year ago,Noushin Hajizadeh,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%A7%D8%B1%D8%B3%D8%A7%D9%84+%D8%A8%D8%A7+%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3.+%D9%86%DA%AF%D8%A7%D8%B1%D8%B3%D8%B1%D8%A7%D9%85%E2%80%AD/data=!4m7!3m6!1s0x3f8e017a416e2353:0xa25f610a4253d8d!8m2!3d35.6958372!4d51.4257068!16s%2Fg%2F11s_xr3cqr!19sChIJUyNuQXoBjj8RjT0lpBD2JQo?authuser=0&hl=en&rclk=1,2026-08-02T22:23:01.924270+00:00
88,google_maps,Tipax,ارسال با تیپاکس. نگارسرام,تهران,تهران,35.6958372,51.4257068,1.0,Charging unusual fees for packaging,3 years ago,navid navidi,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%A7%D8%B1%D8%B3%D8%A7%D9%84+%D8%A8%D8%A7+%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3.+%D9%86%DA%AF%D8%A7%D8%B1%D8%B3%D8%B1%D8%A7%D9%85%E2%80%AD/data=!4m7!3m6!1s0x3f8e017a416e2353:0xa25f610a4253d8d!8m2!3d35.6958372!4d51.4257068!16s%2Fg%2F11s_xr3cqr!19sChIJUyNuQXoBjj8RjT0lpBD2JQo?authuser=0&hl=en&rclk=1,2026-08-02T22:23:01.924270+00:00
89,google_maps,Tipax,ارسال با تیپاکس. نگارسرام,تهران,تهران,35.6958372,51.4257068,1.0,It's expensive and it's late.,8 years ago,موسی نیکخو,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%A7%D8%B1%D8%B3%D8%A7%D9%84+%D8%A8%D8%A7+%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3.+%D9%86%DA%AF%D8%A7%D8%B1%D8%B3%D8%B1%D8%A7%D9%85%E2%80%AD/data=!4m7!3m6!1s0x3f8e017a416e2353:0xa25f610a4253d8d!8m2!3d35.6958372!4d51.4257068!16s%2Fg%2F11s_xr3cqr!19sChIJUyNuQXoBjj8RjT0lpBD2JQo?authuser=0&hl=en&rclk=1,2026-08-02T22:23:01.924270+00:00
90,google_maps,Tipax,ارسال با تیپاکس. نگارسرام,تهران,تهران,35.6958372,51.4257068,5.0,Excellent,a week ago,هیوندای پارت,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%A7%D8%B1%D8%B3%D8%A7%D9%84+%D8%A8%D8%A7+%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3.+%D9%86%DA%AF%D8%A7%D8%B1%D8%B3%D8%B1%D8%A7%D9%85%E2%80%AD/data=!4m7!3m6!1s0x3f8e017a416e2353:0xa25f610a4253d8d!8m2!3d35.6958372!4d51.4257068!16s%2Fg%2F11s_xr3cqr!19sChIJUyNuQXoBjj8RjT0lpBD2JQo?authuser=0&hl=en&rclk=1,2026-08-02T22:23:01.924270+00:00
91,google_maps,Tipax,تیپاکس آرژانتین,تهران,تهران,35.7288757,51.4156631,1.0,"Very disorganized and irresponsible. The package was registered for two days and delivered to the recipient. The recipient says he didn't receive anything. I called and they said they registered it just like that! We'll take it and deliver it. It's not clear when they'll deliver it. They don't know how to work, the people they should be. This is not a tradition of trust. They're very annoying. I don't even know if the package is intact, is it really theirs or if they delivered it by mistake.",a year ago,Nafise Jamialahmadi,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D8%B4%D8%B9%D8%A8%D9%87+%D8%A2%D8%B1%DA%98%D8%A7%D9%86%D8%AA%DB%8C%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f8e01c4fc2082b5:0x8eb4ed8e8fda4d7d!8m2!3d35.7288757!4d51.4156631!16s%2Fg%2F11n0cjxtxg!19sChIJtYIg_MQBjj8RfU3aj47ttI4?authuser=0&hl=en&rclk=1,2026-08-02T22:23:10.904907+00:00
92,google_maps,Tipax,تیپاکس آرژانتین,تهران,تهران,35.7288757,51.4156631,1.0,It was the worst shipping experience. The package was damaged.. I called them and they treated me very badly and two weeks later they said you won't be reimbursed for the damage!! I'll post pictures so you can see how many places the Tipax …,2 years ago,Mojdeh Arjmandnia,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D8%B4%D8%B9%D8%A8%D9%87+%D8%A2%D8%B1%DA%98%D8%A7%D9%86%D8%AA%DB%8C%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f8e01c4fc2082b5:0x8eb4ed8e8fda4d7d!8m2!3d35.7288757!4d51.4156631!16s%2Fg%2F11n0cjxtxg!19sChIJtYIg_MQBjj8RfU3aj47ttI4?authuser=0&hl=en&rclk=1,2026-08-02T22:23:10.904907+00:00
93,google_maps,Tipax,تیپاکس آرژانتین,تهران,تهران,35.7288757,51.4156631,1.0,Very bad and irresponsible behavior. They don't answer the phone at all. They keep the packages for a week so that they don't have a hard time taking them together to pick up flowers.,5 years ago,Selma Feizi,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D8%B4%D8%B9%D8%A8%D9%87+%D8%A2%D8%B1%DA%98%D8%A7%D9%86%D8%AA%DB%8C%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f8e01c4fc2082b5:0x8eb4ed8e8fda4d7d!8m2!3d35.7288757!4d51.4156631!16s%2Fg%2F11n0cjxtxg!19sChIJtYIg_MQBjj8RfU3aj47ttI4?authuser=0&hl=en&rclk=1,2026-08-02T22:23:10.904907+00:00
94,google_maps,Tipax,تیپاکس آرژانتین,تهران,تهران,35.7288757,51.4156631,1.0,"Disgusting in responding, sending and informing They just ruined Tipax's reputation You can't get a representative, collect",7 months ago,Javid Farhadi,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D8%B4%D8%B9%D8%A8%D9%87+%D8%A2%D8%B1%DA%98%D8%A7%D9%86%D8%AA%DB%8C%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f8e01c4fc2082b5:0x8eb4ed8e8fda4d7d!8m2!3d35.7288757!4d51.4156631!16s%2Fg%2F11n0cjxtxg!19sChIJtYIg_MQBjj8RfU3aj47ttI4?authuser=0&hl=en&rclk=1,2026-08-02T22:23:10.904907+00:00
95,google_maps,Tipax,تیپاکس آرژانتین,تهران,تهران,35.7288757,51.4156631,1.0,They are not responsible at all. Horrible.,9 months ago,sepideh ghelichi,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D8%B4%D8%B9%D8%A8%D9%87+%D8%A2%D8%B1%DA%98%D8%A7%D9%86%D8%AA%DB%8C%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f8e01c4fc2082b5:0x8eb4ed8e8fda4d7d!8m2!3d35.7288757!4d51.4156631!16s%2Fg%2F11n0cjxtxg!19sChIJtYIg_MQBjj8RfU3aj47ttI4?authuser=0&hl=en&rclk=1,2026-08-02T22:23:10.904907+00:00
96,google_maps,Tipax,تیپاکس آرژانتین,تهران,تهران,35.7288757,51.4156631,1.0,Very messy. Regular post is much better.,4 years ago,oneness A.,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D8%B4%D8%B9%D8%A8%D9%87+%D8%A2%D8%B1%DA%98%D8%A7%D9%86%D8%AA%DB%8C%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f8e01c4fc2082b5:0x8eb4ed8e8fda4d7d!8m2!3d35.7288757!4d51.4156631!16s%2Fg%2F11n0cjxtxg!19sChIJtYIg_MQBjj8RfU3aj47ttI4?authuser=0&hl=en&rclk=1,2026-08-02T22:23:10.904907+00:00
97,google_maps,Tipax,تیپاکس آرژانتین,تهران,تهران,35.7288757,51.4156631,1.0,They charge extra.,4 years ago,Behrouz Dolatyari,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D8%B4%D8%B9%D8%A8%D9%87+%D8%A2%D8%B1%DA%98%D8%A7%D9%86%D8%AA%DB%8C%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f8e01c4fc2082b5:0x8eb4ed8e8fda4d7d!8m2!3d35.7288757!4d51.4156631!16s%2Fg%2F11n0cjxtxg!19sChIJtYIg_MQBjj8RfU3aj47ttI4?authuser=0&hl=en&rclk=1,2026-08-02T22:23:10.904907+00:00
98,google_maps,Tipax,تیپاکس آرژانتین,تهران,تهران,35.7288757,51.4156631,5.0,Fast and friendly,4 years ago,قاسم واحدی,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D8%B4%D8%B9%D8%A8%D9%87+%D8%A2%D8%B1%DA%98%D8%A7%D9%86%D8%AA%DB%8C%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f8e01c4fc2082b5:0x8eb4ed8e8fda4d7d!8m2!3d35.7288757!4d51.4156631!16s%2Fg%2F11n0cjxtxg!19sChIJtYIg_MQBjj8RfU3aj47ttI4?authuser=0&hl=en&rclk=1,2026-08-02T22:23:10.904907+00:00
99,google_maps,Tipax,تیپاکس آرژانتین,تهران,تهران,35.7288757,51.4156631,1.0,Don't answer,a year ago,Majid,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D8%B4%D8%B9%D8%A8%D9%87+%D8%A2%D8%B1%DA%98%D8%A7%D9%86%D8%AA%DB%8C%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f8e01c4fc2082b5:0x8eb4ed8e8fda4d7d!8m2!3d35.7288757!4d51.4156631!16s%2Fg%2F11n0cjxtxg!19sChIJtYIg_MQBjj8RfU3aj47ttI4?authuser=0&hl=en&rclk=1,2026-08-02T22:23:10.904907+00:00
100,google_maps,Tipax,تیپاکس آرژانتین,تهران,تهران,35.7288757,51.4156631,5.0,The best,a year ago,Yousef 999,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D8%B4%D8%B9%D8%A8%D9%87+%D8%A2%D8%B1%DA%98%D8%A7%D9%86%D8%AA%DB%8C%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f8e01c4fc2082b5:0x8eb4ed8e8fda4d7d!8m2!3d35.7288757!4d51.4156631!16s%2Fg%2F11n0cjxtxg!19sChIJtYIg_MQBjj8RfU3aj47ttI4?authuser=0&hl=en&rclk=1,2026-08-02T22:23:10.904907+00:00
101,google_maps,Tipax,تیپاکس سبلان,تهران,تهران,35.7194248,51.4754155,1.0,"In a word, it was terrible in October and November 1403. I had two packages at Tipax for delivery at the same time. The first one arrived with a ten-day delay and a lot of follow-up and complaints with extremely dirty and torn packaging, which I posted a photo of. The second package also took ten days from Tehran to Tehran to find out where it was. In the end, even though I was there the whole time and filed a complaint and followed up and was told to wait at the exchange center, we will let you know and I was waiting for the package to be delivered, it was returned to the sender again with a dirty and torn packaging, this time without going to the recipient's address, as the recipient was not present. I had to pick up the package again with a courier. I paid for Tipax and wasted a lot of time, and in the end it did not arrive. It caused financial loss and the follow-ups were of no use and I spent a lot of energy.",a year ago,Yasaman Mobarhan,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D8%B3%D8%A8%D9%84%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f8e03438218eb11:0xb8713a469835cbf2!8m2!3d35.7194248!4d51.4754155!16s%2Fg%2F11tr__m2x1!19sChIJEesYgkMDjj8R8ss1mEY6cbg?authuser=0&hl=en&rclk=1,2026-08-02T22:23:19.561798+00:00
102,google_maps,Tipax,تیپاکس سبلان,تهران,تهران,35.7194248,51.4754155,1.0,Disgusting / They said it would arrive in one day but it arrived in 4 days / They lied and said we will follow up / They did not follow up and did not provide any compensation / It is recommended that you do not visit T-Box at all Disgusting,a year ago,alireza noorisefat,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D8%B3%D8%A8%D9%84%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f8e03438218eb11:0xb8713a469835cbf2!8m2!3d35.7194248!4d51.4754155!16s%2Fg%2F11tr__m2x1!19sChIJEesYgkMDjj8R8ss1mEY6cbg?authuser=0&hl=en&rclk=1,2026-08-02T22:23:19.561798+00:00
103,google_maps,Tipax,تیپاکس سبلان,تهران,تهران,35.7194248,51.4754155,1.0,"I haven't received my package from Tehran to Tehran since January 23rd and today is January 29th. Tracking has no results either, they just keep saying it will arrive today and there is no news. Horrible and rubbish",a year ago,sahar tavakoli,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D8%B3%D8%A8%D9%84%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f8e03438218eb11:0xb8713a469835cbf2!8m2!3d35.7194248!4d51.4754155!16s%2Fg%2F11tr__m2x1!19sChIJEesYgkMDjj8R8ss1mEY6cbg?authuser=0&hl=en&rclk=1,2026-08-02T22:23:19.561798+00:00
104,google_maps,Tipax,تیپاکس سبلان,تهران,تهران,35.7194248,51.4754155,1.0,"They have one more point A filthy, disgusting center, they threw all the packages here and there, they were playing by the door, our package didn't arrive for ten days",a year ago,menoo art,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D8%B3%D8%A8%D9%84%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f8e03438218eb11:0xb8713a469835cbf2!8m2!3d35.7194248!4d51.4754155!16s%2Fg%2F11tr__m2x1!19sChIJEesYgkMDjj8R8ss1mEY6cbg?authuser=0&hl=en&rclk=1,2026-08-02T22:23:19.561798+00:00
105,google_maps,Tipax,تیپاکس سبلان,تهران,تهران,35.7194248,51.4754155,5.0,thats great,2 weeks ago,sumshop net,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D8%B3%D8%A8%D9%84%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3f8e03438218eb11:0xb8713a469835cbf2!8m2!3d35.7194248!4d51.4754155!16s%2Fg%2F11tr__m2x1!19sChIJEesYgkMDjj8R8ss1mEY6cbg?authuser=0&hl=en&rclk=1,2026-08-02T22:23:19.561798+00:00
106,google_maps,Tipax,مرکزی تیپاکس,اصفهان,اصفهان,32.7430854,51.5873593,1.0,"My package is in Isfahan for 24 hours now, but it has not yet been delivered to the address 53442025891758328.",11 months ago,Mohammad Ahmadnian,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AF%D9%81%D8%AA%D8%B1+%D9%85%D8%B1%DA%A9%D8%B2%DB%8C+%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x3fbdcd007642250f:0xe436f8ff3da59274!8m2!3d32.7430854!4d51.5873593!16s%2Fg%2F11wjd3ysp7!19sChIJDyVCdgDNvT8RdJKlPf_4NuQ?authuser=0&hl=en&rclk=1,2026-08-02T22:24:02.470106+00:00
107,google_maps,Tipax,تیپاکس فیض اصفهان,Feiz St,روبروی مسجد رکن الملک،,32.6292675,51.6854294,1.0,"One of the worst postal services available, they falsely advertise that they will deliver the package to your door and always call you to deliver it and lie that we brought the package and you were not there and you have to find the company yourself to receive the package or it will be sent to you by courier at an additional cost. I have sent the package with Tipax several times and I have always had problems. This company's system is very basic and there is a possibility that your package will get lost. Sending the package by post and post message and also the carriers are much better than Tipax and this company is a clear example of disrespect for the customer.",Edited 6 years ago,ehsan j,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D9%86%D9%85%D8%A7%DB%8C%D9%86%D8%AF%DA%AF%DB%8C+%D9%81%DB%8C%D8%B6+%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3fbc49df03d49acf:0x68bf94bdc7d76d4e!8m2!3d32.6292675!4d51.6854294!16s%2Fg%2F11dxrxs5_x!19sChIJz5rUA99JvD8RTm3Xx72Uv2g?authuser=0&hl=en&rclk=1,2026-08-02T22:24:11.205281+00:00
108,google_maps,Tipax,تیپاکس فیض اصفهان,Feiz St,روبروی مسجد رکن الملک،,32.6292675,51.6854294,5.0,"Tipax is an international and well-known company that provides international postal and shipping services. The company operates in various areas including priority mail, express, special, economy and special services. Tipax operates in more than 220 countries and regions of the world and has international postal and shipping services.",2 years ago,H. Thi,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D9%86%D9%85%D8%A7%DB%8C%D9%86%D8%AF%DA%AF%DB%8C+%D9%81%DB%8C%D8%B6+%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3fbc49df03d49acf:0x68bf94bdc7d76d4e!8m2!3d32.6292675!4d51.6854294!16s%2Fg%2F11dxrxs5_x!19sChIJz5rUA99JvD8RTm3Xx72Uv2g?authuser=0&hl=en&rclk=1,2026-08-02T22:24:11.205281+00:00
109,google_maps,Tipax,تیپاکس فیض اصفهان,Feiz St,روبروی مسجد رکن الملک،,32.6292675,51.6854294,1.0,"They are very rude and unkind. They don't answer calls. They say be home by 10am and we'll bring the package, but they'll bring it at 8pm. Or they say we came but you weren't there.",6 years ago,mozhdeh khodaygan,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D9%86%D9%85%D8%A7%DB%8C%D9%86%D8%AF%DA%AF%DB%8C+%D9%81%DB%8C%D8%B6+%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3fbc49df03d49acf:0x68bf94bdc7d76d4e!8m2!3d32.6292675!4d51.6854294!16s%2Fg%2F11dxrxs5_x!19sChIJz5rUA99JvD8RTm3Xx72Uv2g?authuser=0&hl=en&rclk=1,2026-08-02T22:24:11.205281+00:00
110,google_maps,Tipax,تیپاکس فیض اصفهان,Feiz St,روبروی مسجد رکن الملک،,32.6292675,51.6854294,5.0,"The best Tipax branch in Isfahan, the very respectful attitude of Mr. Haqqani, the manager of the Feiz branch, and their good staff have always been valuable to me.",5 months ago,majid salimian,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D9%86%D9%85%D8%A7%DB%8C%D9%86%D8%AF%DA%AF%DB%8C+%D9%81%DB%8C%D8%B6+%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3fbc49df03d49acf:0x68bf94bdc7d76d4e!8m2!3d32.6292675!4d51.6854294!16s%2Fg%2F11dxrxs5_x!19sChIJz5rUA99JvD8RTm3Xx72Uv2g?authuser=0&hl=en&rclk=1,2026-08-02T22:24:11.205281+00:00
111,google_maps,Tipax,تیپاکس فیض اصفهان,Feiz St,روبروی مسجد رکن الملک،,32.6292675,51.6854294,1.0,"In every sense of the word, awful Irresponsible and everything a bad and awful post can have They didn't even bother to bring the package in person",9 months ago,zahra abbasi,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D9%86%D9%85%D8%A7%DB%8C%D9%86%D8%AF%DA%AF%DB%8C+%D9%81%DB%8C%D8%B6+%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3fbc49df03d49acf:0x68bf94bdc7d76d4e!8m2!3d32.6292675!4d51.6854294!16s%2Fg%2F11dxrxs5_x!19sChIJz5rUA99JvD8RTm3Xx72Uv2g?authuser=0&hl=en&rclk=1,2026-08-02T22:24:11.205281+00:00
112,google_maps,Tipax,تیپاکس فیض اصفهان,Feiz St,روبروی مسجد رکن الملک،,32.6292675,51.6854294,1.0,"Horrible, disorganized, irresponsible I really don't know why Tipax is so disorganized and doesn't work on its customer service. …",5 years ago,mahtab torki,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D9%86%D9%85%D8%A7%DB%8C%D9%86%D8%AF%DA%AF%DB%8C+%D9%81%DB%8C%D8%B6+%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3fbc49df03d49acf:0x68bf94bdc7d76d4e!8m2!3d32.6292675!4d51.6854294!16s%2Fg%2F11dxrxs5_x!19sChIJz5rUA99JvD8RTm3Xx72Uv2g?authuser=0&hl=en&rclk=1,2026-08-02T22:24:11.205281+00:00
113,google_maps,Tipax,تیپاکس فیض اصفهان,Feiz St,روبروی مسجد رکن الملک،,32.6292675,51.6854294,1.0,The worst Tipax office I've ever seen They never answer the phone They deliver packages late. …,6 years ago,Amir M,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D9%86%D9%85%D8%A7%DB%8C%D9%86%D8%AF%DA%AF%DB%8C+%D9%81%DB%8C%D8%B6+%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3fbc49df03d49acf:0x68bf94bdc7d76d4e!8m2!3d32.6292675!4d51.6854294!16s%2Fg%2F11dxrxs5_x!19sChIJz5rUA99JvD8RTm3Xx72Uv2g?authuser=0&hl=en&rclk=1,2026-08-02T22:24:11.205281+00:00
114,google_maps,Tipax,تیپاکس فیض اصفهان,Feiz St,روبروی مسجد رکن الملک،,32.6292675,51.6854294,1.0,Was really hard to find them!,7 years ago,Peyman Jahanbin,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D9%86%D9%85%D8%A7%DB%8C%D9%86%D8%AF%DA%AF%DB%8C+%D9%81%DB%8C%D8%B6+%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3fbc49df03d49acf:0x68bf94bdc7d76d4e!8m2!3d32.6292675!4d51.6854294!16s%2Fg%2F11dxrxs5_x!19sChIJz5rUA99JvD8RTm3Xx72Uv2g?authuser=0&hl=en&rclk=1,2026-08-02T22:24:11.205281+00:00
115,google_maps,Tipax,تیپاکس فیض اصفهان,Feiz St,روبروی مسجد رکن الملک،,32.6292675,51.6854294,5.0,Nice atmosphere,6 years ago,Iman Azarbayejani,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D9%86%D9%85%D8%A7%DB%8C%D9%86%D8%AF%DA%AF%DB%8C+%D9%81%DB%8C%D8%B6+%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3fbc49df03d49acf:0x68bf94bdc7d76d4e!8m2!3d32.6292675!4d51.6854294!16s%2Fg%2F11dxrxs5_x!19sChIJz5rUA99JvD8RTm3Xx72Uv2g?authuser=0&hl=en&rclk=1,2026-08-02T22:24:11.205281+00:00
116,google_maps,Tipax,تیپاکس فیض اصفهان,Feiz St,روبروی مسجد رکن الملک،,32.6292675,51.6854294,5.0,Ok,Edited 2 years ago,Arkan customs آرکان کاستوم,NULL,NULL,NULL,https://www.google.com/maps/place/%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D9%86%D9%85%D8%A7%DB%8C%D9%86%D8%AF%DA%AF%DB%8C+%D9%81%DB%8C%D8%B6+%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3fbc49df03d49acf:0x68bf94bdc7d76d4e!8m2!3d32.6292675!4d51.6854294!16s%2Fg%2F11dxrxs5_x!19sChIJz5rUA99JvD8RTm3Xx72Uv2g?authuser=0&hl=en&rclk=1,2026-08-02T22:24:11.205281+00:00
117,google_maps,Tipax,تیپاکس شیراز شهرک صنعتی,فارس,NULL,29.481074,52.5563379,1.0,"The worst and most irresponsible branch of Tipax in the country, the Shiraz Industrial City branch, represented by Reza Bayat... I mean, leave your luggage to the four-legged ones, they will arrive faster than this... They are not responsible at all and are very, very irresponsible.",2 years ago,محسن بیات,NULL,NULL,NULL,https://www.google.com/maps/place/%D9%86%D9%85%D8%A7%DB%8C%D9%86%D8%AF%DA%AF%DB%8C+%D8%AA%DB%8C%D9%BE%D8%A7%DA%A9%D8%B3+%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2+%D8%B4%D9%87%D8%B1%DA%A9+%D8%B5%D9%86%D8%B9%D8%AA%DB%8C%E2%80%AD/data=!4m7!3m6!1s0x3fb271b984067783:0x8e2e4e5be9159c65!8m2!3d29.481074!4d52.5563379!16s%2Fg%2F11mtrmy3g_!19sChIJg3cGhLlxsj8RZZwV6VtOLo4?authuser=0&hl=en&rclk=1,2026-08-02T22:24:36.960040+00:00
