id,source,brand,branch,city,province,rating,sentiment,emotion,complaint_category,urgency,confidence_score,review_date
362,google_maps,Tipax,تیپاکس چهاردانگه,تهران,تهران,1.0,Negative,Angry,Other,High,90,7 months ago
363,google_maps,Tipax,تیپاکس چهاردانگه,تهران,تهران,1.0,Negative,Angry,Other,High,100,2 years ago
364,google_maps,Tipax,تیپاکس چهاردانگه,تهران,تهران,5.0,Positive,Happy,Other,Low,70,6 years ago
365,google_maps,Tipax,تیپاکس چهاردانگه,تهران,تهران,5.0,Positive,Happy,Other,Low,70,2 years ago
366,google_maps,Tipax,تیپاکس چهاردانگه,تهران,تهران,5.0,Positive,Happy,Other,Low,70,4 years ago
367,google_maps,Tipax,تیپاکس چهاردانگه,تهران,تهران,4.0,Positive,Satisfied,Other,Low,80,6 months ago
368,google_maps,Tipax,تیپاکس چهاردانگه,تهران,تهران,4.0,Positive,Satisfied,Other,Low,70,Edited 4 years ago
369,google_maps,Tipax,تیپاکس چهاردانگه,تهران,تهران,1.0,Positive,Satisfied,Other,High,80,2 years ago
370,google_maps,Tipax,تیپاکس چهاردانگه,تهران,تهران,5.0,Positive,Happy,Other,Low,70,2 years ago
371,google_maps,Tipax,تیپاکس چهاردانگه,تهران,تهران,3.0,Positive,Satisfied,Other,Low,80,7 years ago
372,google_maps,Tipax,تیپاکس فلاح,تهران,تهران,5.0,Positive,Happy,Other,Low,90,a year ago
373,google_maps,Tipax,تیپاکس فلاح,تهران,تهران,5.0,Positive,Happy,Other,Low,80,a year ago
374,google_maps,Tipax,تیپاکس فلاح,تهران,تهران,5.0,Positive,Happy,Other,Low,70,a year ago
375,google_maps,Tipax,تیپاکس مشیریه,تهران,تهران,1.0,Negative,Angry,Staff Behavior,High,100,10 months ago
376,google_maps,Tipax,تیپاکس مشیریه,تهران,تهران,1.0,Negative,Angry,Customer Support,High,100,a year ago
377,google_maps,Tipax,تیپاکس مشیریه,تهران,تهران,1.0,Positive,Satisfied,Other,High,90,a year ago
378,google_maps,Tipax,تیپاکس مشیریه,تهران,تهران,1.0,Negative,Angry,Other,High,90,a year ago
379,google_maps,Tipax,تیپاکس مشیریه,تهران,تهران,1.0,Negative,Angry,Other,High,90,a year ago
380,google_maps,Tipax,تیپاکس مشیریه,تهران,تهران,1.0,Negative,Angry,Other,High,90,a year ago
381,google_maps,Tipax,تیپاکس مشیریه,تهران,تهران,1.0,Negative,Angry,Other,High,100,Edited 8 months ago
382,google_maps,Tipax,تیپاکس مشیریه,تهران,تهران,1.0,Negative,Angry,Other,High,90,a year ago
383,google_maps,Tipax,تیپاکس مشیریه,تهران,تهران,1.0,Negative,Angry,Other,High,90,a year ago
384,google_maps,Tipax,تیپاکس مشیریه,تهران,تهران,5.0,Positive,Happy,Other,Low,70,2 years ago
385,google_maps,Tipax,تیپاکس (پیروزی-نیروهوایی),تهران,تهران,1.0,Negative,Angry,Mobile App,High,90,9 months ago
386,google_maps,Tipax,تیپاکس (پیروزی-نیروهوایی),تهران,تهران,5.0,Positive,Happy,Other,Low,90,6 months ago
387,google_maps,Tipax,تیپاکس (پیروزی-نیروهوایی),تهران,تهران,5.0,Positive,Happy,Other,Low,90,a year ago
388,google_maps,Tipax,تیپاکس راه آهن,تهران,تهران,1.0,Negative,Angry,Damaged Package,High,90,3 years ago
389,google_maps,Tipax,تیپاکس راه آهن,تهران,تهران,1.0,Negative,Angry,Pricing,High,90,10 months ago
390,google_maps,Tipax,تیپاکس راه آهن,تهران,تهران,1.0,Negative,Angry,Other,High,80,a year ago
391,google_maps,Tipax,تیپاکس راه آهن,تهران,تهران,1.0,Negative,Angry,Delay,High,80,a year ago
392,google_maps,Tipax,تیپاکس راه آهن,تهران,تهران,1.0,Negative,Angry,Other,High,80,4 years ago
393,google_maps,Tipax,تیپاکس راه آهن,تهران,تهران,1.0,Negative,Angry,Other,High,80,3 years ago
394,google_maps,Tipax,تیپاکس راه آهن,تهران,تهران,5.0,Positive,Happy,Other,Low,80,3 years ago
395,google_maps,Tipax,تیپاکس یاس,تهران,تهران,1.0,Negative,Angry,Other,High,80,a year ago
396,google_maps,Tipax,تیپاکس یاس,تهران,تهران,5.0,Positive,Happy,Other,Low,70,a year ago
397,google_maps,Tipax,تیپاکس واوان تهران,تهران,تهران,1.0,Negative,Angry,Lost Package,High,90,2 years ago
398,google_maps,Tipax,تیپاکس واوان تهران,تهران,تهران,1.0,Negative,Angry,Other,High,90,a year ago
399,google_maps,Tipax,تیپاکس واوان تهران,تهران,تهران,1.0,Negative,Angry,Other,High,90,3 years ago
400,google_maps,Tipax,تیپاکس واوان تهران,تهران,تهران,1.0,Negative,Angry,Delay,High,90,5 months ago
401,google_maps,Tipax,تیپاکس واوان تهران,تهران,تهران,1.0,Negative,Angry,Staff Behavior,High,80,a year ago
402,google_maps,Tipax,تیپاکس واوان تهران,تهران,تهران,5.0,Positive,Happy,Other,Low,80,a year ago
403,google_maps,Tipax,تیپاکس واوان تهران,تهران,تهران,1.0,Negative,Angry,Other,High,80,8 months ago
404,google_maps,Tipax,تیپاکس واوان تهران,تهران,تهران,1.0,Negative,Angry,Other,High,80,3 years ago
405,google_maps,Tipax,تیپاکس واوان تهران,تهران,تهران,1.0,Negative,Angry,Pricing,High,80,a year ago
406,google_maps,Tipax,تیپاکس پونک,تهران,تهران,1.0,Negative,Angry,Staff Behavior,High,90,11 months ago
407,google_maps,Tipax,تیپاکس پونک,تهران,تهران,1.0,Negative,Angry,Staff Behavior,High,90,a year ago
408,google_maps,Tipax,تیپاکس پونک,تهران,تهران,1.0,Negative,Angry,Staff Behavior,High,80,9 months ago
409,google_maps,Tipax,تیپاکس پونک,تهران,تهران,1.0,Negative,Angry,Other,High,80,7 months ago
410,google_maps,Tipax,تیپاکس پونک,تهران,تهران,1.0,Positive,Satisfied,Other,High,80,a year ago
411,google_maps,Tipax,تیپاکس پونک,تهران,تهران,1.0,Negative,Angry,Other,High,80,a year ago
412,google_maps,Tipax,30 Metri Jey Branch,تهران,تهران,1.0,Negative,Angry,Other,High,100,a year ago
413,google_maps,Tipax,تیپاکس کن,تهران,تهران,1.0,Positive,Satisfied,Other,High,90,a year ago
414,google_maps,Tipax,تیپاکس کن,تهران,تهران,5.0,Positive,Happy,Other,Low,90,3 years ago
415,google_maps,Tipax,تیپاکس کن,تهران,تهران,5.0,Positive,Happy,Other,Low,80,3 years ago
416,google_maps,Tipax,تیپاکس تجریش,Tajrish,Fowqani,5.0,Positive,Happy,Other,Low,70,6 months ago
417,google_maps,Tipax,سرویس پوینت تیپاکس صوراسرافیل,تهران,تهران,1.0,Positive,Satisfied,Other,High,100,a year ago
418,google_maps,Tipax,تیپاکس مهرشهر,تهران,تهران,1.0,Negative,Angry,Staff Behavior,High,90,3 years ago
419,google_maps,Tipax,تیپاکس مهرشهر,تهران,تهران,1.0,Negative,Angry,Delay,High,100,6 years ago
420,google_maps,Tipax,تیپاکس مهرشهر,تهران,تهران,2.0,Negative,Disappointed,Other,Medium,100,10 months ago
421,google_maps,Tipax,تیپاکس مهرشهر,تهران,تهران,1.0,Negative,Angry,Other,High,90,a year ago
422,google_maps,Tipax,تیپاکس مهرشهر,تهران,تهران,1.0,Negative,Angry,Other,High,100,5 years ago
423,google_maps,Tipax,تیپاکس مهرشهر,تهران,تهران,1.0,Negative,Angry,Other,High,100,5 years ago
424,google_maps,Tipax,تیپاکس مهرشهر,تهران,تهران,2.0,Negative,Disappointed,Delay,High,100,2 years ago
425,google_maps,Tipax,تیپاکس مهرشهر,تهران,تهران,5.0,Positive,Happy,Other,Low,90,6 years ago
426,google_maps,Tipax,تیپاکس مهرشهر,تهران,تهران,1.0,Negative,Angry,Other,High,90,3 years ago
427,google_maps,Tipax,تیپاکس مهرشهر,تهران,تهران,5.0,Positive,Happy,Other,Low,80,5 years ago
428,google_maps,Tipax,تیپاکس قلمستان,کرج,البرز,1.0,Negative,Angry,Other,High,90,a month ago
429,google_maps,Tipax,تیپاکس قلمستان,کرج,البرز,1.0,Negative,Angry,Other,High,100,2 months ago
430,google_maps,Tipax,تیپاکس گوهردشت,کرج,البرز,3.0,Positive,Satisfied,Other,Low,100,5 months ago
431,google_maps,Tipax,تیپاکس مهرویلا,NULL,البرز,1.0,Positive,Satisfied,Other,High,100,2 months ago
432,google_maps,Tipax,تیپاکس مهرویلا,NULL,البرز,5.0,Positive,Happy,Other,Low,80,7 months ago
433,google_maps,Tipax,تیپاکس نظرآباد,NULL,البرز,1.0,Positive,Satisfied,Other,High,90,3 years ago
434,google_maps,Tipax,تیپاکس نظرآباد,NULL,البرز,1.0,Negative,Angry,Other,High,90,a year ago
435,google_maps,Tipax,تیپاکس نظرآباد,NULL,البرز,1.0,Negative,Angry,Delay,High,90,a year ago
436,google_maps,Tipax,تیپاکس نظرآباد,NULL,البرز,1.0,Negative,Angry,Other,High,100,2 years ago
437,google_maps,Tipax,تیپاکس نظرآباد,NULL,البرز,1.0,Negative,Angry,Other,High,90,10 months ago
438,google_maps,Tipax,تیپاکس نظرآباد,NULL,البرز,1.0,Negative,Angry,Other,High,90,2 years ago
439,google_maps,Tipax,تیپاکس نظرآباد,NULL,البرز,1.0,Negative,Angry,Other,High,90,2 years ago
440,google_maps,Tipax,تیپاکس نظرآباد,NULL,البرز,1.0,Negative,Angry,Staff Behavior,High,80,3 years ago
441,google_maps,Tipax,تیپاکس نظرآباد,NULL,البرز,1.0,Negative,Angry,Staff Behavior,High,80,3 years ago
442,google_maps,Tipax,تیپاکس نظرآباد,NULL,البرز,1.0,Negative,Angry,Other,High,80,2 years ago
443,google_maps,Tipax,تیپاکس کیانمهر,کرج,البرز,1.0,Negative,Angry,Staff Behavior,High,90,2 years ago
444,google_maps,Tipax,تیپاکس کیانمهر,کرج,البرز,5.0,Positive,Happy,Other,Low,90,a year ago
445,google_maps,Tipax,تیپاکس کیانمهر,کرج,البرز,2.0,Negative,Frustrated,Delay,High,90,2 years ago
446,google_maps,Tipax,تیپاکس کیانمهر,کرج,البرز,5.0,Positive,Happy,Other,Low,80,2 years ago
447,google_maps,Tipax,تیپاکس کیانمهر,کرج,البرز,1.0,Negative,Angry,Other,High,90,2 years ago
448,google_maps,Tipax,تیپاکس کیانمهر,کرج,البرز,5.0,Positive,Happy,Other,Low,90,2 years ago
449,google_maps,Tipax,تیپاکس کیانمهر,کرج,البرز,1.0,Negative,Angry,Other,High,80,2 years ago
450,google_maps,Tipax,تیپاکس کیانمهر,کرج,البرز,5.0,Positive,Happy,Other,Low,80,a year ago
451,google_maps,Tipax,تیپاکس کیانمهر,کرج,البرز,4.0,Positive,Satisfied,Other,Low,80,2 years ago
452,google_maps,Tipax,تیپاکس کیانمهر,کرج,البرز,5.0,Positive,Happy,Other,Low,80,a year ago
453,google_maps,Tipax,تیپاکس مهستان,ری,البرز,1.0,Negative,Angry,Staff Behavior,High,90,9 months ago
454,google_maps,Tipax,تیپاکس مهستان,ری,البرز,1.0,Negative,Angry,Delay,High,90,a year ago
455,google_maps,Tipax,تیپاکس مهستان,ری,البرز,1.0,Negative,Angry,Other,High,90,a year ago
456,google_maps,Tipax,تیپاکس مهستان,ری,البرز,1.0,Negative,Angry,Other,High,90,a year ago
457,google_maps,Tipax,تیپاکس مهستان,ری,البرز,5.0,Positive,Happy,Other,Low,90,6 months ago
458,google_maps,Tipax,تیپاکس مهستان,ری,البرز,5.0,Positive,Happy,Other,Low,90,11 months ago
459,google_maps,Tipax,تیپاکس مهستان,ری,البرز,1.0,Negative,Angry,Other,High,90,9 months ago
460,google_maps,Tipax,تیپاکس مهستان,ری,البرز,1.0,Negative,Angry,Other,High,90,5 months ago
461,google_maps,Tipax,تیپاکس مهستان,ری,البرز,4.0,Positive,Satisfied,Other,Low,80,6 months ago
462,google_maps,Tipax,تیپاکس مهستان,ری,البرز,2.0,Positive,Satisfied,Other,Low,80,a month ago
463,google_maps,Tipax,تیپاکس باغستان,تهران,تهران,1.0,Negative,Angry,Other,High,80,2 years ago
464,google_maps,Tipax,تیپاکس باغستان,تهران,تهران,1.0,Negative,Angry,Delay,High,80,2 years ago
465,google_maps,Tipax,تیپاکس باغستان,تهران,تهران,1.0,Negative,Angry,Other,High,80,9 months ago
466,google_maps,Tipax,تیپاکس باغستان,تهران,تهران,1.0,Negative,Angry,Other,High,80,a year ago
467,google_maps,Tipax,تیپاکس هشتگرد,NULL,البرز,5.0,Positive,Happy,Other,Low,100,5 years ago
468,google_maps,Tipax,تیپاکس هشتگرد,NULL,البرز,1.0,Negative,Angry,Other,High,90,a year ago
469,google_maps,Tipax,تیپاکس هشتگرد,NULL,البرز,1.0,Negative,Angry,Staff Behavior,High,90,11 months ago
470,google_maps,Tipax,تیپاکس هشتگرد,NULL,البرز,1.0,Negative,Angry,Other,High,90,3 years ago
471,google_maps,Tipax,تیپاکس هشتگرد,NULL,البرز,1.0,Negative,Angry,Other,High,80,a year ago
472,google_maps,Tipax,تیپاکس هشتگرد,NULL,البرز,1.0,Negative,Angry,Other,High,90,3 years ago
473,google_maps,Tipax,تیپاکس هشتگرد,NULL,البرز,1.0,Negative,Angry,Other,High,80,a year ago
474,google_maps,Tipax,تیپاکس هشتگرد,NULL,البرز,1.0,Negative,Angry,Other,High,80,a year ago
475,google_maps,Tipax,تیپاکس اشتهارد,NULL,البرز,1.0,Positive,Satisfied,Other,High,90,11 months ago
476,google_maps,Tipax,تیپاکس اشتهارد,NULL,البرز,1.0,Negative,Angry,Staff Behavior,High,100,2 years ago
477,google_maps,Tipax,تیپاکس اشتهارد,NULL,البرز,2.0,Negative,Disappointed,Staff Behavior,Medium,90,4 years ago
478,google_maps,Tipax,تیپاکس اشتهارد,NULL,البرز,1.0,Negative,Angry,Other,High,80,2 years ago
479,google_maps,Tipax,تیپاکس اشتهارد,NULL,البرز,5.0,Positive,Happy,Other,Low,80,3 years ago
480,google_maps,Tipax,اصفهان خواجو,اصفهان,اصفهان,1.0,Negative,Angry,Customer Support,High,100,a year ago
481,google_maps,Tipax,اصفهان خواجو,اصفهان,اصفهان,1.0,Positive,Satisfied,Other,High,90,a year ago
482,google_maps,Tipax,اصفهان خواجو,اصفهان,اصفهان,1.0,Negative,Angry,Other,High,90,a year ago
483,google_maps,Tipax,تیپاکس اصفهان رباط,اصفهان,اصفهان,1.0,Negative,Angry,Tracking,High,90,11 months ago
484,google_maps,Tipax,تیپاکس باغ غدیر,اصفهان,اصفهان,1.0,Negative,Angry,Other,High,80,5 months ago
485,google_maps,Tipax,تیپاکس باغ غدیر,اصفهان,اصفهان,5.0,Positive,Happy,Other,Low,70,a year ago
486,google_maps,Tipax,تیپاکس باغ غدیر,اصفهان,اصفهان,5.0,Positive,Happy,Other,Low,80,9 months ago
487,google_maps,Tipax,پیشخوان و تیپاکس,اصفهان,اصفهان,4.0,Positive,Satisfied,Other,Low,80,a year ago
488,google_maps,Tipax,پیشخوان و تیپاکس,اصفهان,اصفهان,5.0,Positive,Happy,Other,Low,80,a year ago
489,google_maps,Tipax,Tayeb -Shams Abadi- Taleghani,اصفهان,اصفهان,5.0,Positive,Happy,Other,Low,80,6 years ago
490,google_maps,Tipax,Tayeb -Shams Abadi- Taleghani,اصفهان,اصفهان,1.0,Negative,Angry,Delay,High,90,8 years ago
491,google_maps,Tipax,Tayeb -Shams Abadi- Taleghani,اصفهان,اصفهان,1.0,Negative,Angry,Other,High,80,8 years ago
492,google_maps,Tipax,Tayeb -Shams Abadi- Taleghani,اصفهان,اصفهان,5.0,Positive,Happy,Other,Low,80,7 years ago
493,google_maps,Tipax,تیپاکس شهرک صنعتی جی,اصفهان,اصفهان,1.0,Negative,Angry,Staff Behavior,High,90,2 years ago
494,google_maps,Tipax,تیپاکس فلاورجان,اصفهان,اصفهان,5.0,Positive,Happy,Other,Low,80,a year ago
495,google_maps,Tipax,تیپاکس فلاورجان,اصفهان,اصفهان,1.0,Negative,Angry,Other,High,100,a year ago
496,google_maps,Tipax,تیپاکس فلاورجان,اصفهان,اصفهان,1.0,Negative,Angry,Other,High,90,4 years ago
497,google_maps,Tipax,تیپاکس فلاورجان,اصفهان,اصفهان,5.0,Positive,Happy,Other,Low,80,3 years ago
498,google_maps,Tipax,تیپاکس فلاورجان,اصفهان,اصفهان,5.0,Positive,Happy,Other,Low,80,Edited 7 years ago
499,google_maps,Tipax,تیپاکس فلاورجان,اصفهان,اصفهان,5.0,Positive,Happy,Other,Low,80,4 years ago
500,google_maps,Tipax,تیپاکس فلاورجان,اصفهان,اصفهان,5.0,Positive,Happy,Other,Low,70,4 years ago
501,google_maps,Tipax,تیپاکس فلاورجان,اصفهان,اصفهان,2.0,Positive,Satisfied,Other,Low,80,4 years ago
502,google_maps,Tipax,تیپاکس فلاورجان,اصفهان,اصفهان,1.0,Negative,Angry,Other,High,80,7 months ago
503,google_maps,Tipax,تیپاکس مجتمع خلیج فارس,NULL,فارس,5.0,Positive,Happy,Other,Low,80,a year ago
504,google_maps,Tipax,Central Office(انبار مرکزی شیراز),NULL,فارس,1.0,Negative,Angry,Delay,High,90,7 months ago
505,google_maps,Tipax,Central Office(انبار مرکزی شیراز),NULL,فارس,1.0,Negative,Angry,Other,High,90,2 years ago
506,google_maps,Tipax,Central Office(انبار مرکزی شیراز),NULL,فارس,1.0,Negative,Angry,Other,High,100,a year ago
507,google_maps,Tipax,Central Office(انبار مرکزی شیراز),NULL,فارس,1.0,Negative,Angry,Delay,High,90,2 years ago
508,google_maps,Tipax,Central Office(انبار مرکزی شیراز),NULL,فارس,1.0,Negative,Angry,Other,High,100,11 months ago
509,google_maps,Tipax,Central Office(انبار مرکزی شیراز),NULL,فارس,1.0,Negative,Angry,Other,High,100,a year ago
510,google_maps,Tipax,Central Office(انبار مرکزی شیراز),NULL,فارس,1.0,Negative,Angry,Other,High,90,a year ago
511,google_maps,Tipax,Central Office(انبار مرکزی شیراز),NULL,فارس,1.0,Positive,Satisfied,Other,High,90,a year ago
512,google_maps,Tipax,Central Office(انبار مرکزی شیراز),NULL,فارس,1.0,Negative,Angry,Other,High,100,9 months ago
513,google_maps,Tipax,Central Office(انبار مرکزی شیراز),NULL,فارس,1.0,Negative,Angry,Other,High,100,6 months ago
514,google_maps,Tipax,تیپاکس مرکزی صدرا,NULL,فارس,5.0,Positive,Happy,Other,Low,80,7 months ago
515,google_maps,Tipax,تیپاکس مرکزی صدرا,NULL,فارس,5.0,Positive,Happy,Other,Low,80,7 months ago
516,google_maps,Tipax,تیپاکس مرکزی صدرا,NULL,فارس,5.0,Positive,Happy,Other,Low,80,7 months ago
517,google_maps,Tipax,تیپاکس مرکزی صدرا,NULL,فارس,5.0,Positive,Happy,Other,Low,90,7 months ago
518,google_maps,Tipax,تیپاکس مرکزی صدرا,NULL,فارس,5.0,Positive,Happy,Other,Low,80,7 months ago
519,google_maps,Tipax,تیپاکس مرکزی صدرا,NULL,فارس,5.0,Positive,Happy,Other,Low,80,7 months ago
520,google_maps,Tipax,تیپاکس والفجر,NULL,فارس,4.0,Positive,Satisfied,Other,Low,70,a year ago
521,google_maps,Tipax,تیپاکس نصر,NULL,فارس,1.0,Negative,Angry,Damaged Package,High,90,11 months ago
522,google_maps,Tipax,تیپاکس نصر,NULL,فارس,1.0,Negative,Angry,Other,High,90,10 months ago
523,google_maps,Tipax,تیپاکس نصر,NULL,فارس,1.0,Negative,Angry,Other,High,90,11 months ago
524,google_maps,Tipax,تیپاکس نصر,NULL,فارس,1.0,Negative,Angry,Staff Behavior,High,90,10 months ago
525,google_maps,Tipax,تیپاکس نصر,NULL,فارس,1.0,Negative,Angry,Other,High,80,11 months ago
526,google_maps,Tipax,تیپاکس نصر,NULL,فارس,1.0,Negative,Angry,Other,High,80,8 months ago
527,google_maps,Tipax,تیپاکس نصر,NULL,فارس,1.0,Negative,Angry,Other,High,80,Edited a year ago
528,google_maps,Tipax,تی هاب شیراز ( انبار مرکزی تیپاکس ),اصفهان,اصفهان,5.0,Positive,Happy,Other,Low,80,5 months ago
529,google_maps,Tipax,تیپاکس میانرود,NULL,فارس,5.0,Positive,Happy,Other,Low,80,10 months ago
530,google_maps,Tipax,تیپاکس کازرون,کازرون,فارس,1.0,Negative,Angry,Other,High,100,11 months ago
531,google_maps,Tipax,تیپاکس کازرون,کازرون,فارس,1.0,Negative,Angry,Other,High,100,10 months ago
532,google_maps,Tipax,تیپاکس کازرون,کازرون,فارس,1.0,Negative,Angry,Other,High,100,a year ago
533,google_maps,Tipax,تیپاکس کازرون,کازرون,فارس,5.0,Positive,Happy,Other,Low,90,a year ago
534,google_maps,Tipax,تیپاکس کازرون,کازرون,فارس,1.0,Positive,Satisfied,Other,High,90,10 months ago
535,google_maps,Tipax,تیپاکس کازرون,کازرون,فارس,1.0,Negative,Angry,Other,High,80,a year ago
536,google_maps,Tipax,تیپاکس کازرون,کازرون,فارس,3.0,Neutral,Satisfied,Other,Low,70,a week ago
537,google_maps,Tipax,تیپاکس کازرون,کازرون,فارس,5.0,Positive,Happy,Other,Low,80,a year ago
538,google_maps,Tipax,تیپاکس فسا سرو,NULL,فارس,5.0,Positive,Happy,Other,Low,100,4 years ago
539,google_maps,Tipax,تیپاکس فسا سرو,NULL,فارس,5.0,Positive,Happy,Other,Low,90,3 years ago
540,google_maps,Tipax,تیپاکس فسا سرو,NULL,فارس,5.0,Positive,Happy,Other,Low,80,4 years ago
541,google_maps,Tipax,تیپاکس فسا سرو,NULL,فارس,5.0,Positive,Happy,Other,Low,70,Edited 4 years ago
542,google_maps,Tipax,تیپاکس آرین,NULL,فارس,5.0,Positive,Happy,Other,Low,90,Edited a month ago
543,google_maps,Tipax,تیپاکس جهرم,NULL,فارس,1.0,Negative,Angry,Other,High,100,a year ago
544,google_maps,Tipax,تیپاکس جهرم,NULL,فارس,1.0,Negative,Angry,Mobile App,High,90,3 years ago
545,google_maps,Tipax,تیپاکس جهرم,NULL,فارس,5.0,Positive,Happy,Other,Low,80,10 months ago
546,google_maps,Tipax,تیپاکس جهرم,NULL,فارس,5.0,Positive,Happy,Other,Low,70,3 years ago
547,google_maps,Tipax,تیپاکس جهرم,NULL,فارس,5.0,Positive,Happy,Other,Low,80,5 years ago
548,google_maps,Tipax,تیپاکس جهرم,NULL,فارس,5.0,Positive,Happy,Other,Low,70,4 years ago
549,google_maps,Tipax,تیپاکس جهرم,NULL,فارس,5.0,Positive,Happy,Other,Low,70,4 years ago
550,google_maps,Tipax,تیپاکس فیروزآباد,NULL,فارس,5.0,Positive,Happy,Other,Low,80,3 years ago
551,google_maps,Tipax,تیپاکس فیروزآباد,NULL,فارس,5.0,Positive,Happy,Other,Low,80,3 weeks ago
552,google_maps,Tipax,marvdasht office,NULL,فارس,1.0,Negative,Angry,Pricing,High,90,8 months ago
553,google_maps,Tipax,marvdasht office,NULL,فارس,1.0,Negative,Angry,Damaged Package,High,90,5 months ago
554,google_maps,Tipax,marvdasht office,NULL,فارس,1.0,Negative,Angry,Staff Behavior,High,90,7 months ago
555,google_maps,Tipax,marvdasht office,NULL,فارس,1.0,Negative,Angry,Other,High,90,10 months ago
556,google_maps,Tipax,marvdasht office,NULL,فارس,1.0,Negative,Angry,Delay,High,90,a year ago
557,google_maps,Tipax,marvdasht office,NULL,فارس,1.0,Negative,Angry,Damaged Package,High,90,3 years ago
558,google_maps,Tipax,marvdasht office,NULL,فارس,2.0,Negative,Disappointed,Pricing,Medium,90,2 years ago
559,google_maps,Tipax,marvdasht office,NULL,فارس,5.0,Positive,Happy,Other,Low,80,4 years ago
560,google_maps,Tipax,marvdasht office,NULL,فارس,1.0,Negative,Angry,Other,High,80,7 months ago
561,google_maps,Tipax,marvdasht office,NULL,فارس,3.0,Neutral,Satisfied,Other,Low,70,3 years ago
562,google_maps,Tipax,تیپاکس چهارراه سرداران,NULL,فارس,1.0,Positive,Satisfied,Other,High,100,a year ago
563,google_maps,Tipax,مشهد فجر تیپاکس,NULL,خراسان رضوی,1.0,Negative,Angry,Delay,High,80,2 years ago
564,google_maps,Tipax,مشهد فجر تیپاکس,NULL,خراسان رضوی,1.0,Negative,Angry,Delay,High,80,2 years ago
565,google_maps,Tipax,مشهد فجر تیپاکس,NULL,خراسان رضوی,5.0,Positive,Happy,Other,Low,80,7 months ago
566,google_maps,Tipax,تیپاکس شهرک صنعتی کلات,مشهد,خراسان رضوی,1.0,Negative,Angry,Other,High,90,7 months ago
567,google_maps,Tipax,تیپاکس شهرک صنعتی کلات,مشهد,خراسان رضوی,1.0,Negative,Angry,Other,High,80,a year ago
568,google_maps,Tipax,تیپاکس شهرک صنعتی کلات,مشهد,خراسان رضوی,1.0,Negative,Angry,Other,High,80,2 years ago
569,google_maps,Tipax,Misaq,NULL,فارس,1.0,Negative,Angry,Other,High,90,10 months ago
570,google_maps,Tipax,Misaq,NULL,فارس,1.0,Negative,Angry,Other,High,90,a year ago
571,google_maps,Tipax,Misaq,NULL,فارس,1.0,Positive,Satisfied,Other,High,90,3 years ago
572,google_maps,Tipax,Misaq,NULL,فارس,1.0,Negative,Angry,Other,High,90,3 years ago
573,google_maps,Tipax,Misaq,NULL,فارس,1.0,Negative,Angry,Delay,High,90,a year ago
574,google_maps,Tipax,Misaq,NULL,فارس,1.0,Negative,Angry,Other,High,90,11 months ago
575,google_maps,Tipax,Misaq,NULL,فارس,1.0,Negative,Angry,Other,High,90,a month ago
576,google_maps,Tipax,Misaq,NULL,فارس,1.0,Negative,Angry,Mobile App,High,90,2 years ago
577,google_maps,Tipax,Misaq,NULL,فارس,1.0,Negative,Angry,Other,High,90,a year ago
578,google_maps,Tipax,Misaq,NULL,فارس,4.0,Positive,Satisfied,Other,Low,90,2 years ago
579,google_maps,Tipax,hemmat,NULL,خراسان رضوی,1.0,Negative,Angry,Other,High,90,2 years ago
580,google_maps,Tipax,hemmat,NULL,خراسان رضوی,1.0,Negative,Angry,Other,High,90,3 years ago
581,google_maps,Tipax,hemmat,NULL,خراسان رضوی,3.0,Positive,Satisfied,Other,Low,100,Edited 5 years ago
582,google_maps,Tipax,hemmat,NULL,خراسان رضوی,1.0,Negative,Angry,Other,High,100,3 years ago
583,google_maps,Tipax,hemmat,NULL,خراسان رضوی,1.0,Negative,Angry,Other,High,90,5 years ago
584,google_maps,Tipax,hemmat,NULL,خراسان رضوی,1.0,Negative,Angry,Other,High,90,a year ago
585,google_maps,Tipax,hemmat,NULL,خراسان رضوی,1.0,Negative,Angry,Other,High,100,a year ago
586,google_maps,Tipax,hemmat,NULL,خراسان رضوی,1.0,Negative,Angry,Other,High,100,2 years ago
587,google_maps,Tipax,hemmat,NULL,خراسان رضوی,1.0,Negative,Angry,Other,High,90,3 years ago
588,google_maps,Tipax,hemmat,NULL,خراسان رضوی,5.0,Positive,Happy,Other,Low,70,6 years ago
589,google_maps,Tipax,تیپاکس پیروزی رضاشهر,مشهد,خراسان رضوی,1.0,Negative,Angry,Delay,High,90,a year ago
590,google_maps,Tipax,تیپاکس پیروزی رضاشهر,مشهد,خراسان رضوی,1.0,Positive,Satisfied,Other,High,90,a year ago
591,google_maps,Tipax,تیپاکس پیروزی رضاشهر,مشهد,خراسان رضوی,1.0,Negative,Angry,Delay,High,90,2 weeks ago
592,google_maps,Tipax,تیپاکس پیروزی رضاشهر,مشهد,خراسان رضوی,1.0,Negative,Angry,Mobile App,High,90,a year ago
593,google_maps,Tipax,تیپاکس پیروزی رضاشهر,مشهد,خراسان رضوی,1.0,Negative,Angry,Pricing,High,90,5 months ago
594,google_maps,Tipax,تیپاکس پیروزی رضاشهر,مشهد,خراسان رضوی,1.0,Negative,Angry,Other,High,100,a week ago
595,google_maps,Tipax,تیپاکس پیروزی رضاشهر,مشهد,خراسان رضوی,1.0,Negative,Angry,Other,High,90,a year ago
