review_id,brand,branch_name,entity_type,entity_value
46005df297d497ee,Post,اداره کل پست استان آذربایجان غربی,province,West Azerbaijan
e8ae18a0abd7913a,Post,Post Office Urmia,branch_name_mentioned,Post Office Urmia
e8ae18a0abd7913a,Post,Post Office Urmia,province,West Azerbaijan
dcbea870449bcce3,Post,Post Office Urmia,branch_name_mentioned,Post Office Urmia
dcbea870449bcce3,Post,Post Office Urmia,province,West Azerbaijan
8b439cefd0c05c4f,Post,Post Office Urmia,branch_name_mentioned,Post Office Urmia
8b439cefd0c05c4f,Post,Post Office Urmia,province,West Azerbaijan
73c8322c49f755c9,Post,Post Office Urmia,branch_name_mentioned,Post Office Urmia
73c8322c49f755c9,Post,Post Office Urmia,province,West Azerbaijan
d2f54bd4d2224af2,Post,Post Office Urmia,branch_name_mentioned,Post Office Urmia
d2f54bd4d2224af2,Post,Post Office Urmia,province,West Azerbaijan
c7242452153b53ba,Post,Post Office Urmia,branch_name_mentioned,Post Office Urmia
c7242452153b53ba,Post,Post Office Urmia,province,West Azerbaijan
a08b058401cd906e,Post,Post Office Urmia,branch_name_mentioned,Post Office Urmia
a08b058401cd906e,Post,Post Office Urmia,province,West Azerbaijan
4032c8e59ccb6028,Post,Post Office Urmia,branch_name_mentioned,Post Office Urmia
4032c8e59ccb6028,Post,Post Office Urmia,province,West Azerbaijan
032b2c5c5f91775a,Post,Post Office Urmia,branch_name_mentioned,Post Office Urmia
032b2c5c5f91775a,Post,Post Office Urmia,province,West Azerbaijan
04ee82c828b0b1a4,Post,Post Office Urmia,branch_name_mentioned,Post Office Urmia
04ee82c828b0b1a4,Post,Post Office Urmia,province,West Azerbaijan
1d7fb2c611af2541,Post,Urmia Post Office,branch_name_mentioned,Urmia Post Office
1d7fb2c611af2541,Post,Urmia Post Office,province,West Azerbaijan
3ff7f1bd8c9decd0,Post,Urmia Post Office,branch_name_mentioned,Urmia Post Office
3ff7f1bd8c9decd0,Post,Urmia Post Office,province,West Azerbaijan
d218355dba6a9b42,Post,Urmia Post Office,branch_name_mentioned,Urmia Post Office
d218355dba6a9b42,Post,Urmia Post Office,province,West Azerbaijan
37d77f74d712eb92,Post,Urmia Post Office,branch_name_mentioned,Urmia Post Office
37d77f74d712eb92,Post,Urmia Post Office,province,West Azerbaijan
d68ae4f820dedd3f,Mahex,Mahex,branch_name_mentioned,Mahex
d68ae4f820dedd3f,Mahex,Mahex,city,Tehran
d68ae4f820dedd3f,Mahex,Mahex,province,Tehran
a7ff708e47906dab,Mahex,Mahex,delay_duration,12 hour
a7ff708e47906dab,Mahex,Mahex,service_type,cod
a7ff708e47906dab,Mahex,Mahex,branch_name_mentioned,Mahex
a7ff708e47906dab,Mahex,Mahex,city,Tehran
a7ff708e47906dab,Mahex,Mahex,province,Tehran
608c6405038106dc,Mahex,Mahex,branch_name_mentioned,Mahex
608c6405038106dc,Mahex,Mahex,city,Tehran
608c6405038106dc,Mahex,Mahex,province,Tehran
46bcd81720c85df5,Mahex,Mahex,branch_name_mentioned,Mahex
46bcd81720c85df5,Mahex,Mahex,city,Tehran
46bcd81720c85df5,Mahex,Mahex,province,Tehran
7a99ed5618385008,Mahex,Mahex,branch_name_mentioned,Mahex
7a99ed5618385008,Mahex,Mahex,city,Tehran
7a99ed5618385008,Mahex,Mahex,province,Tehran
7e7962e61002a5f6,Mahex,Mahex,branch_name_mentioned,Mahex
7e7962e61002a5f6,Mahex,Mahex,city,Tehran
7e7962e61002a5f6,Mahex,Mahex,province,Tehran
020dd97d43f1d874,Mahex,Mahex,branch_name_mentioned,Mahex
020dd97d43f1d874,Mahex,Mahex,city,Tehran
020dd97d43f1d874,Mahex,Mahex,province,Tehran
5e509e15d150f586,Mahex,Mahex,branch_name_mentioned,Mahex
5e509e15d150f586,Mahex,Mahex,city,Tehran
5e509e15d150f586,Mahex,Mahex,province,Tehran
859ee4f0b80a663c,Mahex,Mahex,branch_name_mentioned,Mahex
859ee4f0b80a663c,Mahex,Mahex,city,Tehran
859ee4f0b80a663c,Mahex,Mahex,province,Tehran
9f316688d200daba,Mahex,Mahex,branch_name_mentioned,Mahex
9f316688d200daba,Mahex,Mahex,city,Tehran
9f316688d200daba,Mahex,Mahex,province,Tehran
60a1a64e224eb430,Mahex,نمایندگی ماهکس پونک,branch_name_mentioned,نمایندگی ماهکس پونک
60a1a64e224eb430,Mahex,نمایندگی ماهکس پونک,city,Tehran
60a1a64e224eb430,Mahex,نمایندگی ماهکس پونک,province,Tehran
0b7549f313af5f76,Mahex,ماهکس لاله زار,delay_duration,24 hour
0b7549f313af5f76,Mahex,ماهکس لاله زار,branch_name_mentioned,ماهکس لاله زار
0b7549f313af5f76,Mahex,ماهکس لاله زار,city,Tehran
0b7549f313af5f76,Mahex,ماهکس لاله زار,province,Tehran
e6903619a3281e44,Mahex,ماهکس لاله زار,branch_name_mentioned,ماهکس لاله زار
e6903619a3281e44,Mahex,ماهکس لاله زار,city,Tehran
e6903619a3281e44,Mahex,ماهکس لاله زار,province,Tehran
8121517cd6218a7e,Mahex,ماهکس لاله زار,branch_name_mentioned,ماهکس لاله زار
8121517cd6218a7e,Mahex,ماهکس لاله زار,city,Tehran
8121517cd6218a7e,Mahex,ماهکس لاله زار,province,Tehran
85cdb8184c205970,Mahex,ماهکس لاله زار,branch_name_mentioned,ماهکس لاله زار
85cdb8184c205970,Mahex,ماهکس لاله زار,city,Tehran
85cdb8184c205970,Mahex,ماهکس لاله زار,province,Tehran
e5041ab6e19069be,Mahex,ماهکس لاله زار,branch_name_mentioned,ماهکس لاله زار
e5041ab6e19069be,Mahex,ماهکس لاله زار,city,Tehran
e5041ab6e19069be,Mahex,ماهکس لاله زار,province,Tehran
cdb1839176fc8016,Mahex,نمایندگی ماهکس فاطمی,branch_name_mentioned,نمایندگی ماهکس فاطمی
cdb1839176fc8016,Mahex,نمایندگی ماهکس فاطمی,city,خیابان فاطمی خیابان علیزاده
cdb1839176fc8016,Mahex,نمایندگی ماهکس فاطمی,province,Marjan Alley
94f29b1c4d57a9ca,Mahex,نمایندگی ماهکس فاطمی,branch_name_mentioned,نمایندگی ماهکس فاطمی
94f29b1c4d57a9ca,Mahex,نمایندگی ماهکس فاطمی,city,خیابان فاطمی خیابان علیزاده
94f29b1c4d57a9ca,Mahex,نمایندگی ماهکس فاطمی,province,Marjan Alley
469ce24b314e0f2a,Mahex,پست ماهکس,branch_name_mentioned,پست ماهکس
469ce24b314e0f2a,Mahex,پست ماهکس,city,Tehran
469ce24b314e0f2a,Mahex,پست ماهکس,province,Tehran
db7d5e4ae6fa564e,Mahex,پست ماهکس,branch_name_mentioned,پست ماهکس
db7d5e4ae6fa564e,Mahex,پست ماهکس,city,Tehran
db7d5e4ae6fa564e,Mahex,پست ماهکس,province,Tehran
40c86c277a9d001c,Mahex,ماهکس انقلاب,branch_name_mentioned,ماهکس انقلاب
40c86c277a9d001c,Mahex,ماهکس انقلاب,city,Tehran
40c86c277a9d001c,Mahex,ماهکس انقلاب,province,Tehran
53ae8005690874c0,Mahex,Mahex,branch_name_mentioned,Mahex
53ae8005690874c0,Mahex,Mahex,city,Tehran
53ae8005690874c0,Mahex,Mahex,province,Tehran
a8f1c9b0ff462708,Mahex,Mahex,branch_name_mentioned,Mahex
a8f1c9b0ff462708,Mahex,Mahex,city,Tehran
a8f1c9b0ff462708,Mahex,Mahex,province,Tehran
6aefad4fb2e325be,Mahex,Mahex,branch_name_mentioned,Mahex
6aefad4fb2e325be,Mahex,Mahex,city,Tehran
6aefad4fb2e325be,Mahex,Mahex,province,Tehran
cbdebdfc51357868,Mahex,Mahex,branch_name_mentioned,Mahex
cbdebdfc51357868,Mahex,Mahex,city,Tehran
cbdebdfc51357868,Mahex,Mahex,province,Tehran
d6f1397ff625253c,Mahex,Mahex,branch_name_mentioned,Mahex
d6f1397ff625253c,Mahex,Mahex,city,Tehran
d6f1397ff625253c,Mahex,Mahex,province,Tehran
1497340cc5754c67,Mahex,Mahex,branch_name_mentioned,Mahex
1497340cc5754c67,Mahex,Mahex,city,Tehran
1497340cc5754c67,Mahex,Mahex,province,Tehran
c1a4527ea34c6f64,Mahex,Mahex,branch_name_mentioned,Mahex
c1a4527ea34c6f64,Mahex,Mahex,city,Tehran
c1a4527ea34c6f64,Mahex,Mahex,province,Tehran
cf55899aef67611c,Mahex,Mahex,delay_duration,20 day
cf55899aef67611c,Mahex,Mahex,branch_name_mentioned,Mahex
cf55899aef67611c,Mahex,Mahex,city,Tehran
cf55899aef67611c,Mahex,Mahex,province,Tehran
2437f49bfb41ae18,Mahex,Mahex,branch_name_mentioned,Mahex
2437f49bfb41ae18,Mahex,Mahex,city,Tehran
2437f49bfb41ae18,Mahex,Mahex,province,Tehran
84cbfdccc083756e,Mahex,Mahex,branch_name_mentioned,Mahex
84cbfdccc083756e,Mahex,Mahex,city,Tehran
84cbfdccc083756e,Mahex,Mahex,province,Tehran
bdf1baf9b6236178,Mahex,نمایندگی ماهکس خلخال,branch_name_mentioned,نمایندگی ماهکس خلخال
bdf1baf9b6236178,Mahex,نمایندگی ماهکس خلخال,city,Ardabil
bdf1baf9b6236178,Mahex,نمایندگی ماهکس خلخال,province,Ardabil
ccf50eea0bf61cc9,Mahex,نمایندگی ماهکس خلخال,branch_name_mentioned,نمایندگی ماهکس خلخال
ccf50eea0bf61cc9,Mahex,نمایندگی ماهکس خلخال,city,Ardabil
ccf50eea0bf61cc9,Mahex,نمایندگی ماهکس خلخال,province,Ardabil
6efe505cdedbf963,Mahex,نمایندگی ماهکس خلخال,branch_name_mentioned,نمایندگی ماهکس خلخال
6efe505cdedbf963,Mahex,نمایندگی ماهکس خلخال,city,Ardabil
6efe505cdedbf963,Mahex,نمایندگی ماهکس خلخال,province,Ardabil
0bf0a331127c9271,Mahex,نمایندگی ماهکس بهار,branch_name_mentioned,نمایندگی ماهکس بهار
0bf0a331127c9271,Mahex,نمایندگی ماهکس بهار,city,Tehran
0bf0a331127c9271,Mahex,نمایندگی ماهکس بهار,province,Tehran
5bddaea84919239c,Mahex,نمایندگی ماهکس بهار,branch_name_mentioned,نمایندگی ماهکس بهار
5bddaea84919239c,Mahex,نمایندگی ماهکس بهار,city,Tehran
5bddaea84919239c,Mahex,نمایندگی ماهکس بهار,province,Tehran
6acd587fc538261d,Mahex,نمایندگی ماهکس بهار,branch_name_mentioned,نمایندگی ماهکس بهار
6acd587fc538261d,Mahex,نمایندگی ماهکس بهار,city,Tehran
6acd587fc538261d,Mahex,نمایندگی ماهکس بهار,province,Tehran
82ea5e22e4a35544,Mahex,نمایندگی ماهکس بهار,branch_name_mentioned,نمایندگی ماهکس بهار
82ea5e22e4a35544,Mahex,نمایندگی ماهکس بهار,city,Tehran
82ea5e22e4a35544,Mahex,نمایندگی ماهکس بهار,province,Tehran
7348ee3965c08e8e,Mahex,نمایندگی ماهکس بهار,branch_name_mentioned,نمایندگی ماهکس بهار
7348ee3965c08e8e,Mahex,نمایندگی ماهکس بهار,city,Tehran
7348ee3965c08e8e,Mahex,نمایندگی ماهکس بهار,province,Tehran
b42f27004aae945c,Mahex,نمایندگی ماهکس بهار,branch_name_mentioned,نمایندگی ماهکس بهار
b42f27004aae945c,Mahex,نمایندگی ماهکس بهار,city,Tehran
b42f27004aae945c,Mahex,نمایندگی ماهکس بهار,province,Tehran
be3e6b04c174b64f,Mahex,نمایندگی ماهکس بهار,branch_name_mentioned,نمایندگی ماهکس بهار
be3e6b04c174b64f,Mahex,نمایندگی ماهکس بهار,city,Tehran
be3e6b04c174b64f,Mahex,نمایندگی ماهکس بهار,province,Tehran
a747aeef56520b19,Mahex,دفتر نمایندگی ماهکس,branch_name_mentioned,دفتر نمایندگی ماهکس
a747aeef56520b19,Mahex,دفتر نمایندگی ماهکس,province,East Azerbaijan
332d59935c1bf429,Mahex,دفتر نمایندگی ماهکس,branch_name_mentioned,دفتر نمایندگی ماهکس
332d59935c1bf429,Mahex,دفتر نمایندگی ماهکس,province,East Azerbaijan
0c048bc1ca32b212,Mahex,دفتر نمایندگی ماهکس,delay_duration,24 hour
0c048bc1ca32b212,Mahex,دفتر نمایندگی ماهکس,branch_name_mentioned,دفتر نمایندگی ماهکس
0c048bc1ca32b212,Mahex,دفتر نمایندگی ماهکس,province,East Azerbaijan
821170a9a5936d47,Mahex,دفتر نمایندگی ماهکس,branch_name_mentioned,دفتر نمایندگی ماهکس
821170a9a5936d47,Mahex,دفتر نمایندگی ماهکس,province,East Azerbaijan
4648acf808c0106c,Mahex,دفتر نمایندگی ماهکس,branch_name_mentioned,دفتر نمایندگی ماهکس
4648acf808c0106c,Mahex,دفتر نمایندگی ماهکس,province,East Azerbaijan
632167403a24ee6e,Mahex,دفتر نمایندگی ماهکس,branch_name_mentioned,دفتر نمایندگی ماهکس
632167403a24ee6e,Mahex,دفتر نمایندگی ماهکس,province,East Azerbaijan
e9d7e12e988bace1,Mahex,Mahex jannat abad,branch_name_mentioned,Mahex jannat abad
e9d7e12e988bace1,Mahex,Mahex jannat abad,city,Tehran
e9d7e12e988bace1,Mahex,Mahex jannat abad,province,Tehran
a490d9c2004d5288,Mahex,Mahex jannat abad,branch_name_mentioned,Mahex jannat abad
a490d9c2004d5288,Mahex,Mahex jannat abad,city,Tehran
a490d9c2004d5288,Mahex,Mahex jannat abad,province,Tehran
54215f1bd3ac0bf1,Mahex,Mahex jannat abad,branch_name_mentioned,Mahex jannat abad
54215f1bd3ac0bf1,Mahex,Mahex jannat abad,city,Tehran
54215f1bd3ac0bf1,Mahex,Mahex jannat abad,province,Tehran
bc825792c7796195,Mahex,Mahex jannat abad,branch_name_mentioned,Mahex jannat abad
bc825792c7796195,Mahex,Mahex jannat abad,city,Tehran
bc825792c7796195,Mahex,Mahex jannat abad,province,Tehran
60447b1874d19ef6,Mahex,Mahex Sanandaj,branch_name_mentioned,Mahex Sanandaj
60447b1874d19ef6,Mahex,Mahex Sanandaj,province,Kurdistan
71b156e59a67cfd8,Mahex,پست ماهکس ساری,branch_name_mentioned,پست ماهکس ساری
71b156e59a67cfd8,Mahex,پست ماهکس ساری,province,Mazandaran
5132e8231b914f38,Mahex,mahex,branch_name_mentioned,mahex
5132e8231b914f38,Mahex,mahex,city,Qazvin
5132e8231b914f38,Mahex,mahex,province,Qazvin
6218ff4b98591228,Mahex,نمایندگی ماهکس شمال خوزستان,branch_name_mentioned,نمایندگی ماهکس شمال خوزستان
6218ff4b98591228,Mahex,نمایندگی ماهکس شمال خوزستان,province,Khuzestan
c6210251a7025998,Mahex,نمایندگی ماهکس شمال خوزستان,branch_name_mentioned,نمایندگی ماهکس شمال خوزستان
c6210251a7025998,Mahex,نمایندگی ماهکس شمال خوزستان,province,Khuzestan
393ba9fcfe5c330f,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
393ba9fcfe5c330f,AloPeyk,Alopeyk,city,Tehran
393ba9fcfe5c330f,AloPeyk,Alopeyk,province,Tehran
eadd6978c3984eb8,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
eadd6978c3984eb8,AloPeyk,Alopeyk,city,Tehran
eadd6978c3984eb8,AloPeyk,Alopeyk,province,Tehran
cc7a833731cd5d31,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
cc7a833731cd5d31,AloPeyk,Alopeyk,city,Tehran
cc7a833731cd5d31,AloPeyk,Alopeyk,province,Tehran
1b47a482788754a0,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
1b47a482788754a0,AloPeyk,Alopeyk,city,Tehran
1b47a482788754a0,AloPeyk,Alopeyk,province,Tehran
62b4d04f011326a3,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
62b4d04f011326a3,AloPeyk,Alopeyk,city,Tehran
62b4d04f011326a3,AloPeyk,Alopeyk,province,Tehran
d8d057000ca44ee6,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
d8d057000ca44ee6,AloPeyk,Alopeyk,city,Tehran
d8d057000ca44ee6,AloPeyk,Alopeyk,province,Tehran
4944725816e17df0,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
4944725816e17df0,AloPeyk,Alopeyk,city,Tehran
4944725816e17df0,AloPeyk,Alopeyk,province,Tehran
47a0ed5a3a45488b,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
47a0ed5a3a45488b,AloPeyk,Alopeyk,city,Tehran
47a0ed5a3a45488b,AloPeyk,Alopeyk,province,Tehran
5c9b74a2e6fa0410,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
5c9b74a2e6fa0410,AloPeyk,Alopeyk,city,Tehran
5c9b74a2e6fa0410,AloPeyk,Alopeyk,province,Tehran
8363dd268c569229,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
8363dd268c569229,AloPeyk,Alopeyk,city,Tehran
8363dd268c569229,AloPeyk,Alopeyk,province,Tehran
3f94be54625bae2f,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
3f94be54625bae2f,AloPeyk,Alopeyk,province,Razavi Khorasan
5f1524d9e206c219,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
5f1524d9e206c219,AloPeyk,Alopeyk,province,Razavi Khorasan
05bf6fdc3fb85f1f,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
05bf6fdc3fb85f1f,AloPeyk,Alopeyk,province,Razavi Khorasan
dda1a4daac432f0d,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
dda1a4daac432f0d,AloPeyk,Alopeyk,province,Razavi Khorasan
96418afcb9712621,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
96418afcb9712621,AloPeyk,Alopeyk,province,Razavi Khorasan
5ce2679c5eb014a1,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
5ce2679c5eb014a1,AloPeyk,Alopeyk,province,Razavi Khorasan
73e32094ffe189a3,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
73e32094ffe189a3,AloPeyk,Alopeyk,province,Razavi Khorasan
e8ceb5ac5d138717,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
e8ceb5ac5d138717,AloPeyk,Alopeyk,province,Razavi Khorasan
495d81f3594131e4,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
495d81f3594131e4,AloPeyk,Alopeyk,province,Razavi Khorasan
eb379ade2d1f3be3,AloPeyk,Alopeyk,branch_name_mentioned,Alopeyk
eb379ade2d1f3be3,AloPeyk,Alopeyk,province,Razavi Khorasan
1a6d147938c2b0df,AloPeyk,الوپیک,branch_name_mentioned,الوپیک
1a6d147938c2b0df,AloPeyk,الوپیک,city,Tehran
1a6d147938c2b0df,AloPeyk,الوپیک,province,Tehran
0124aa9f70e9201b,AloPeyk,الوپیک,service_type,cod
0124aa9f70e9201b,AloPeyk,الوپیک,branch_name_mentioned,الوپیک
0124aa9f70e9201b,AloPeyk,الوپیک,city,Tehran
0124aa9f70e9201b,AloPeyk,الوپیک,province,Tehran
8a38e390d7ba7cde,AloPeyk,پیک موتوری ثابت,branch_name_mentioned,پیک موتوری ثابت
8a38e390d7ba7cde,AloPeyk,پیک موتوری ثابت,city,اصفهان
8a38e390d7ba7cde,AloPeyk,پیک موتوری ثابت,province,اصفهان
ec1515a98a95f486,AloPeyk,الوپیک اصفهان,branch_name_mentioned,الوپیک اصفهان
ec1515a98a95f486,AloPeyk,الوپیک اصفهان,city,Isfahan
ec1515a98a95f486,AloPeyk,الوپیک اصفهان,province,Isfahan
ba5f323bb62da859,AloPeyk,الوپیک اصفهان,branch_name_mentioned,الوپیک اصفهان
ba5f323bb62da859,AloPeyk,الوپیک اصفهان,city,Isfahan
ba5f323bb62da859,AloPeyk,الوپیک اصفهان,province,Isfahan
6f570c748052c72b,AloPeyk,الوپیک اصفهان,service_type,express
6f570c748052c72b,AloPeyk,الوپیک اصفهان,branch_name_mentioned,الوپیک اصفهان
6f570c748052c72b,AloPeyk,الوپیک اصفهان,city,Isfahan
6f570c748052c72b,AloPeyk,الوپیک اصفهان,province,Isfahan
da5c8c48f02fb088,AloPeyk,الوپیک اصفهان,branch_name_mentioned,الوپیک اصفهان
da5c8c48f02fb088,AloPeyk,الوپیک اصفهان,city,Isfahan
da5c8c48f02fb088,AloPeyk,الوپیک اصفهان,province,Isfahan
866a7db957ad025d,AloPeyk,الوپیک اصفهان,branch_name_mentioned,الوپیک اصفهان
866a7db957ad025d,AloPeyk,الوپیک اصفهان,city,Isfahan
866a7db957ad025d,AloPeyk,الوپیک اصفهان,province,Isfahan
a15d9eb5537dee13,AloPeyk,الوپیک اصفهان,branch_name_mentioned,الوپیک اصفهان
a15d9eb5537dee13,AloPeyk,الوپیک اصفهان,city,Isfahan
a15d9eb5537dee13,AloPeyk,الوپیک اصفهان,province,Isfahan
e5354cb1d7deddba,AloPeyk,الوپیک اصفهان,branch_name_mentioned,الوپیک اصفهان
e5354cb1d7deddba,AloPeyk,الوپیک اصفهان,city,Isfahan
e5354cb1d7deddba,AloPeyk,الوپیک اصفهان,province,Isfahan
45bfc7c8b137ed6f,AloPeyk,الوپیک اصفهان,branch_name_mentioned,الوپیک اصفهان
45bfc7c8b137ed6f,AloPeyk,الوپیک اصفهان,city,Isfahan
45bfc7c8b137ed6f,AloPeyk,الوپیک اصفهان,province,Isfahan
0f6d07240a7dd409,AloPeyk,الوپیک شیراز,branch_name_mentioned,الوپیک شیراز
0f6d07240a7dd409,AloPeyk,الوپیک شیراز,city,شیراز
0f6d07240a7dd409,AloPeyk,الوپیک شیراز,province,Fars
87f0ce39f1b7b38b,AloPeyk,الوپیک شیراز,branch_name_mentioned,الوپیک شیراز
87f0ce39f1b7b38b,AloPeyk,الوپیک شیراز,city,شیراز
87f0ce39f1b7b38b,AloPeyk,الوپیک شیراز,province,Fars
99b24401abf70fa0,AloPeyk,الوپیک شیراز,branch_name_mentioned,الوپیک شیراز
99b24401abf70fa0,AloPeyk,الوپیک شیراز,city,شیراز
99b24401abf70fa0,AloPeyk,الوپیک شیراز,province,Fars
c10fdad5eb792e98,AloPeyk,الوپیک شیراز,branch_name_mentioned,الوپیک شیراز
c10fdad5eb792e98,AloPeyk,الوپیک شیراز,city,شیراز
c10fdad5eb792e98,AloPeyk,الوپیک شیراز,province,Fars
1c1a8f3f6a82c383,AloPeyk,الوپیک شیراز,branch_name_mentioned,الوپیک شیراز
1c1a8f3f6a82c383,AloPeyk,الوپیک شیراز,city,شیراز
1c1a8f3f6a82c383,AloPeyk,الوپیک شیراز,province,Fars
7da0bf0c50c00f87,AloPeyk,الوپیک شیراز,branch_name_mentioned,الوپیک شیراز
7da0bf0c50c00f87,AloPeyk,الوپیک شیراز,city,شیراز
7da0bf0c50c00f87,AloPeyk,الوپیک شیراز,province,Fars
26fd9814b64aa752,AloPeyk,الوپیک شیراز,branch_name_mentioned,الوپیک شیراز
26fd9814b64aa752,AloPeyk,الوپیک شیراز,city,شیراز
26fd9814b64aa752,AloPeyk,الوپیک شیراز,province,Fars
4448e786cd34eda1,Chapar,Chapar Center,branch_name_mentioned,Chapar Center
4448e786cd34eda1,Chapar,Chapar Center,city,Tehran
4448e786cd34eda1,Chapar,Chapar Center,province,Tehran Province
9e965b14950fbce0,Chapar,Chapar Center,branch_name_mentioned,Chapar Center
9e965b14950fbce0,Chapar,Chapar Center,city,Tehran
9e965b14950fbce0,Chapar,Chapar Center,province,Tehran Province
e1bd95c6122b625a,Chapar,Chapar Center,branch_name_mentioned,Chapar Center
e1bd95c6122b625a,Chapar,Chapar Center,city,Tehran
e1bd95c6122b625a,Chapar,Chapar Center,province,Tehran Province
0ea3ad8377e9deb5,Chapar,Chapar Center,branch_name_mentioned,Chapar Center
0ea3ad8377e9deb5,Chapar,Chapar Center,city,Tehran
0ea3ad8377e9deb5,Chapar,Chapar Center,province,Tehran Province
c6251e3d29d8c1f3,Chapar,Chapar Center,branch_name_mentioned,Chapar Center
c6251e3d29d8c1f3,Chapar,Chapar Center,city,Tehran
c6251e3d29d8c1f3,Chapar,Chapar Center,province,Tehran Province
245bad92aafb5d86,Chapar,Chapar Center,branch_name_mentioned,Chapar Center
245bad92aafb5d86,Chapar,Chapar Center,city,Tehran
245bad92aafb5d86,Chapar,Chapar Center,province,Tehran Province
e10b765dd521e938,Chapar,Chapar Shiraz,branch_name_mentioned,Chapar Shiraz
e10b765dd521e938,Chapar,Chapar Shiraz,city,Shiraz
e10b765dd521e938,Chapar,Chapar Shiraz,province,Fars
4a742020f3230596,Chapar,Chapar Shiraz,branch_name_mentioned,Chapar Shiraz
4a742020f3230596,Chapar,Chapar Shiraz,city,Shiraz
4a742020f3230596,Chapar,Chapar Shiraz,province,Fars
ace52cd7a88f3433,Chapar,Chapar Shiraz,branch_name_mentioned,Chapar Shiraz
ace52cd7a88f3433,Chapar,Chapar Shiraz,city,Shiraz
ace52cd7a88f3433,Chapar,Chapar Shiraz,province,Fars
a5f4f5eb847b0e4f,Chapar,Chapar Shiraz,branch_name_mentioned,Chapar Shiraz
a5f4f5eb847b0e4f,Chapar,Chapar Shiraz,city,Shiraz
a5f4f5eb847b0e4f,Chapar,Chapar Shiraz,province,Fars
18a005120bb7ee45,Chapar,Chapar Shiraz,branch_name_mentioned,Chapar Shiraz
18a005120bb7ee45,Chapar,Chapar Shiraz,city,Shiraz
18a005120bb7ee45,Chapar,Chapar Shiraz,province,Fars
5501d86b6a8b6826,Chapar,Chapar Shiraz,branch_name_mentioned,Chapar Shiraz
5501d86b6a8b6826,Chapar,Chapar Shiraz,city,Shiraz
5501d86b6a8b6826,Chapar,Chapar Shiraz,province,Fars
b5025aedb17e31af,Chapar,Chapar Shiraz,branch_name_mentioned,Chapar Shiraz
b5025aedb17e31af,Chapar,Chapar Shiraz,city,Shiraz
b5025aedb17e31af,Chapar,Chapar Shiraz,province,Fars
affb0996de00f474,Chapar,Chapar Shiraz,branch_name_mentioned,Chapar Shiraz
affb0996de00f474,Chapar,Chapar Shiraz,city,Shiraz
affb0996de00f474,Chapar,Chapar Shiraz,province,Fars
238802284c644d18,Chapar,Chapar Tabriz,branch_name_mentioned,Chapar Tabriz
238802284c644d18,Chapar,Chapar Tabriz,city,Tabriz
238802284c644d18,Chapar,Chapar Tabriz,province,East Azerbaijan
9aff4f5d9611d524,Chapar,Chapar Tabriz,branch_name_mentioned,Chapar Tabriz
9aff4f5d9611d524,Chapar,Chapar Tabriz,city,Tabriz
9aff4f5d9611d524,Chapar,Chapar Tabriz,province,East Azerbaijan
61393f612ff1e398,Chapar,Chapar Tabriz,branch_name_mentioned,Chapar Tabriz
61393f612ff1e398,Chapar,Chapar Tabriz,city,Tabriz
61393f612ff1e398,Chapar,Chapar Tabriz,province,East Azerbaijan
c8f152b89c4ed630,Chapar,Chapar Tabriz,branch_name_mentioned,Chapar Tabriz
c8f152b89c4ed630,Chapar,Chapar Tabriz,city,Tabriz
c8f152b89c4ed630,Chapar,Chapar Tabriz,province,East Azerbaijan
fdfe9b47f4976208,Chapar,Chapar Tabriz,branch_name_mentioned,Chapar Tabriz
fdfe9b47f4976208,Chapar,Chapar Tabriz,city,Tabriz
fdfe9b47f4976208,Chapar,Chapar Tabriz,province,East Azerbaijan
2096dac27ac03108,Chapar,Chapar Tabriz,branch_name_mentioned,Chapar Tabriz
2096dac27ac03108,Chapar,Chapar Tabriz,city,Tabriz
2096dac27ac03108,Chapar,Chapar Tabriz,province,East Azerbaijan
ad84fe4d03e494ec,Chapar,Chapar Tabriz,branch_name_mentioned,Chapar Tabriz
ad84fe4d03e494ec,Chapar,Chapar Tabriz,city,Tabriz
ad84fe4d03e494ec,Chapar,Chapar Tabriz,province,East Azerbaijan
b6ac7badaf555c72,Chapar,Chapar Tabriz,branch_name_mentioned,Chapar Tabriz
b6ac7badaf555c72,Chapar,Chapar Tabriz,city,Tabriz
