review_id,brand,branch_name,city,province,rating,sentiment,emotion,complaint_category,urgency,confidence_score,review_source,review_date,latitude,longitude,branch_review_count,branch_average_rating,branch_sentiment_score,branch_complaint_rate,branch_data_confidence
469ce24b314e0f2a,Mahex,پست ماهکس,Tehran,Tehran,1.0,Negative,Angry,other,High,80,google_maps,5 months ago,35.6833014,51.4724523,2,3.0,50.0,50.0,متوسط
db7d5e4ae6fa564e,Mahex,پست ماهکس,Tehran,Tehran,5.0,Positive,Happy,other,Low,55,google_maps,a year ago,35.6833014,51.4724523,2,3.0,50.0,50.0,متوسط
40c86c277a9d001c,Mahex,ماهکس انقلاب,Tehran,Tehran,5.0,Positive,Happy,other,Low,70,google_maps,a month ago,35.7002431,51.3961032,1,5.0,100.0,0.0,کم
53ae8005690874c0,Mahex,Mahex,Tehran,Tehran,5.0,Positive,Happy,other,Low,70,google_maps,a year ago,35.8238427,50.9972041,20,2.0,25.0,75.0,زیاد
a8f1c9b0ff462708,Mahex,Mahex,Tehran,Tehran,1.0,Negative,Angry,price,High,100,google_maps,7 months ago,35.8238427,50.9972041,20,2.0,25.0,75.0,زیاد
6aefad4fb2e325be,Mahex,Mahex,Tehran,Tehran,1.0,Negative,Angry,delivery_delay,High,100,google_maps,8 months ago,35.8238427,50.9972041,20,2.0,25.0,75.0,زیاد
cbdebdfc51357868,Mahex,Mahex,Tehran,Tehran,1.0,Negative,Angry,other,High,100,google_maps,11 months ago,35.8238427,50.9972041,20,2.0,25.0,75.0,زیاد
d6f1397ff625253c,Mahex,Mahex,Tehran,Tehran,5.0,Positive,Happy,other,Low,80,google_maps,7 months ago,35.8238427,50.9972041,20,2.0,25.0,75.0,زیاد
1497340cc5754c67,Mahex,Mahex,Tehran,Tehran,1.0,Negative,Angry,other,High,80,google_maps,11 months ago,35.8238427,50.9972041,20,2.0,25.0,75.0,زیاد
c1a4527ea34c6f64,Mahex,Mahex,Tehran,Tehran,5.0,Positive,Happy,other,Low,90,google_maps,7 months ago,35.8238427,50.9972041,20,2.0,25.0,75.0,زیاد
cf55899aef67611c,Mahex,Mahex,Tehran,Tehran,1.0,Negative,Angry,support,High,90,google_maps,11 months ago,35.8238427,50.9972041,20,2.0,25.0,75.0,زیاد
2437f49bfb41ae18,Mahex,Mahex,Tehran,Tehran,5.0,Positive,Happy,other,Low,80,google_maps,7 months ago,35.8238427,50.9972041,20,2.0,25.0,75.0,زیاد
84cbfdccc083756e,Mahex,Mahex,Tehran,Tehran,1.0,Negative,Angry,other,High,90,google_maps,a year ago,35.8238427,50.9972041,20,2.0,25.0,75.0,زیاد
bdf1baf9b6236178,Mahex,نمایندگی ماهکس خلخال,Ardabil,Ardabil,5.0,Positive,Happy,other,Low,80,google_maps,8 months ago,37.621601,48.528274,3,5.0,100.0,0.0,متوسط
ccf50eea0bf61cc9,Mahex,نمایندگی ماهکس خلخال,Ardabil,Ardabil,5.0,Positive,Happy,other,Low,70,google_maps,8 months ago,37.621601,48.528274,3,5.0,100.0,0.0,متوسط
6efe505cdedbf963,Mahex,نمایندگی ماهکس خلخال,Ardabil,Ardabil,5.0,Positive,Happy,other,Low,70,google_maps,8 months ago,37.621601,48.528274,3,5.0,100.0,0.0,متوسط
0bf0a331127c9271,Mahex,نمایندگی ماهکس بهار,Tehran,Tehran,5.0,Positive,Happy,other,Low,80,google_maps,a year ago,35.7031708,51.4288649,7,1.5714,14.29,85.71,زیاد
5bddaea84919239c,Mahex,نمایندگی ماهکس بهار,Tehran,Tehran,1.0,Negative,Angry,staff_behavior,Critical,100,google_maps,a year ago,35.7031708,51.4288649,7,1.5714,14.29,85.71,زیاد
6acd587fc538261d,Mahex,نمایندگی ماهکس بهار,Tehran,Tehran,1.0,Negative,Angry,other,High,100,google_maps,2 years ago,35.7031708,51.4288649,7,1.5714,14.29,85.71,زیاد
82ea5e22e4a35544,Mahex,نمایندگی ماهکس بهار,Tehran,Tehran,1.0,Negative,Angry,other,High,90,google_maps,2 years ago,35.7031708,51.4288649,7,1.5714,14.29,85.71,زیاد
7348ee3965c08e8e,Mahex,نمایندگی ماهکس بهار,Tehran,Tehran,1.0,Negative,Angry,other,High,80,google_maps,a year ago,35.7031708,51.4288649,7,1.5714,14.29,85.71,زیاد
b42f27004aae945c,Mahex,نمایندگی ماهکس بهار,Tehran,Tehran,1.0,Negative,Angry,other,High,80,google_maps,a year ago,35.7031708,51.4288649,7,1.5714,14.29,85.71,زیاد
be3e6b04c174b64f,Mahex,نمایندگی ماهکس بهار,Tehran,Tehran,1.0,Negative,Angry,other,High,65,google_maps,a year ago,35.7031708,51.4288649,7,1.5714,14.29,85.71,زیاد
a747aeef56520b19,Mahex,دفتر نمایندگی ماهکس,NULL,East Azerbaijan,1.0,Negative,Angry,support,High,90,google_maps,a year ago,38.0551558,46.26343,6,2.8333,50.0,50.0,زیاد
332d59935c1bf429,Mahex,دفتر نمایندگی ماهکس,NULL,East Azerbaijan,1.0,Negative,Angry,other,High,90,google_maps,a year ago,38.0551558,46.26343,6,2.8333,50.0,50.0,زیاد
0c048bc1ca32b212,Mahex,دفتر نمایندگی ماهکس,NULL,East Azerbaijan,5.0,Positive,Happy,price,Low,100,google_maps,2 years ago,38.0551558,46.26343,6,2.8333,50.0,50.0,زیاد
821170a9a5936d47,Mahex,دفتر نمایندگی ماهکس,NULL,East Azerbaijan,4.0,Positive,Satisfied,other,Low,80,google_maps,2 years ago,38.0551558,46.26343,6,2.8333,50.0,50.0,زیاد
4648acf808c0106c,Mahex,دفتر نمایندگی ماهکس,NULL,East Azerbaijan,1.0,Negative,Angry,support,High,80,google_maps,a year ago,38.0551558,46.26343,6,2.8333,50.0,50.0,زیاد
632167403a24ee6e,Mahex,دفتر نمایندگی ماهکس,NULL,East Azerbaijan,5.0,Positive,Happy,other,Low,55,google_maps,7 months ago,38.0551558,46.26343,6,2.8333,50.0,50.0,زیاد
e9d7e12e988bace1,Mahex,Mahex jannat abad,Tehran,Tehran,1.0,Negative,Angry,price,High,90,google_maps,a year ago,35.7481667,51.3035426,4,3.0,50.0,50.0,متوسط
a490d9c2004d5288,Mahex,Mahex jannat abad,Tehran,Tehran,1.0,Negative,Angry,staff_behavior,High,80,google_maps,7 months ago,35.7481667,51.3035426,4,3.0,50.0,50.0,متوسط
54215f1bd3ac0bf1,Mahex,Mahex jannat abad,Tehran,Tehran,5.0,Positive,Happy,other,Low,70,google_maps,2 years ago,35.7481667,51.3035426,4,3.0,50.0,50.0,متوسط
bc825792c7796195,Mahex,Mahex jannat abad,Tehran,Tehran,5.0,Positive,Happy,other,Low,55,google_maps,2 years ago,35.7481667,51.3035426,4,3.0,50.0,50.0,متوسط
60447b1874d19ef6,Mahex,Mahex Sanandaj,NULL,Kurdistan,5.0,Positive,Happy,other,Low,55,google_maps,3 years ago,35.3066439,47.0455583,1,5.0,100.0,0.0,کم
71b156e59a67cfd8,Mahex,پست ماهکس ساری,NULL,Mazandaran,5.0,Positive,Happy,other,Low,55,google_maps,7 months ago,36.5633187,53.1044725,1,5.0,100.0,0.0,کم
5132e8231b914f38,Mahex,mahex,Qazvin,Qazvin,5.0,Positive,Happy,other,Low,55,google_maps,Edited a year ago,36.0749967,49.7054355,1,5.0,100.0,0.0,کم
6218ff4b98591228,Mahex,نمایندگی ماهکس شمال خوزستان,NULL,Khuzestan,5.0,Positive,Happy,other,Low,80,google_maps,7 months ago,32.4617235,48.363064,2,5.0,100.0,0.0,متوسط
c6210251a7025998,Mahex,نمایندگی ماهکس شمال خوزستان,NULL,Khuzestan,5.0,Positive,Happy,other,Low,55,google_maps,7 months ago,32.4617235,48.363064,2,5.0,100.0,0.0,متوسط
393ba9fcfe5c330f,AloPeyk,Alopeyk,Tehran,Tehran,3.0,Neutral,Satisfied,staff_behavior,Low,90,google_maps,8 years ago,35.7313734,51.4171928,10,1.5,10.0,70.0,زیاد
eadd6978c3984eb8,AloPeyk,Alopeyk,Tehran,Tehran,3.0,Neutral,Satisfied,other,Low,70,google_maps,7 years ago,35.7313734,51.4171928,10,1.5,10.0,70.0,زیاد
cc7a833731cd5d31,AloPeyk,Alopeyk,Tehran,Tehran,2.0,Negative,Disappointed,other,Medium,90,google_maps,6 years ago,35.7313734,51.4171928,10,1.5,10.0,70.0,زیاد
1b47a482788754a0,AloPeyk,Alopeyk,Tehran,Tehran,1.0,Negative,Angry,support,High,90,google_maps,a month ago,35.7313734,51.4171928,10,1.5,10.0,70.0,زیاد
62b4d04f011326a3,AloPeyk,Alopeyk,Tehran,Tehran,1.0,Negative,Angry,delivery_delay,High,90,google_maps,7 months ago,35.7313734,51.4171928,10,1.5,10.0,70.0,زیاد
d8d057000ca44ee6,AloPeyk,Alopeyk,Tehran,Tehran,1.0,Negative,Angry,other,High,90,google_maps,8 months ago,35.7313734,51.4171928,10,1.5,10.0,70.0,زیاد
4944725816e17df0,AloPeyk,Alopeyk,Tehran,Tehran,1.0,Negative,Angry,tracking,High,90,google_maps,8 months ago,35.7313734,51.4171928,10,1.5,10.0,70.0,زیاد
47a0ed5a3a45488b,AloPeyk,Alopeyk,Tehran,Tehran,1.0,Negative,Angry,support,High,90,google_maps,10 months ago,35.7313734,51.4171928,10,1.5,10.0,70.0,زیاد
5c9b74a2e6fa0410,AloPeyk,Alopeyk,Tehran,Tehran,1.0,Negative,Angry,support,High,90,google_maps,10 months ago,35.7313734,51.4171928,10,1.5,10.0,70.0,زیاد
8363dd268c569229,AloPeyk,Alopeyk,Tehran,Tehran,1.0,Positive,Satisfied,other,High,90,google_maps,a year ago,35.7313734,51.4171928,10,1.5,10.0,70.0,زیاد
3f94be54625bae2f,AloPeyk,Alopeyk,NULL,Razavi Khorasan,1.0,Positive,Satisfied,other,High,80,google_maps,Edited 8 years ago,36.3034438,59.5938871,10,4.1,90.0,10.0,زیاد
5f1524d9e206c219,AloPeyk,Alopeyk,NULL,Razavi Khorasan,5.0,Positive,Happy,other,Low,70,google_maps,8 years ago,36.3034438,59.5938871,10,4.1,90.0,10.0,زیاد
05bf6fdc3fb85f1f,AloPeyk,Alopeyk,NULL,Razavi Khorasan,5.0,Positive,Happy,other,Low,80,google_maps,6 years ago,36.3034438,59.5938871,10,4.1,90.0,10.0,زیاد
dda1a4daac432f0d,AloPeyk,Alopeyk,NULL,Razavi Khorasan,5.0,Positive,Happy,other,Low,70,google_maps,8 years ago,36.3034438,59.5938871,10,4.1,90.0,10.0,زیاد
96418afcb9712621,AloPeyk,Alopeyk,NULL,Razavi Khorasan,5.0,Positive,Happy,tracking,Low,100,google_maps,7 years ago,36.3034438,59.5938871,10,4.1,90.0,10.0,زیاد
5ce2679c5eb014a1,AloPeyk,Alopeyk,NULL,Razavi Khorasan,1.0,Negative,Angry,staff_behavior,High,90,google_maps,6 years ago,36.3034438,59.5938871,10,4.1,90.0,10.0,زیاد
73e32094ffe189a3,AloPeyk,Alopeyk,NULL,Razavi Khorasan,4.0,Positive,Satisfied,other,Low,70,google_maps,Edited 7 years ago,36.3034438,59.5938871,10,4.1,90.0,10.0,زیاد
e8ceb5ac5d138717,AloPeyk,Alopeyk,NULL,Razavi Khorasan,5.0,Positive,Happy,other,Low,70,google_maps,8 years ago,36.3034438,59.5938871,10,4.1,90.0,10.0,زیاد
495d81f3594131e4,AloPeyk,Alopeyk,NULL,Razavi Khorasan,5.0,Positive,Happy,other,Low,90,google_maps,6 years ago,36.3034438,59.5938871,10,4.1,90.0,10.0,زیاد
eb379ade2d1f3be3,AloPeyk,Alopeyk,NULL,Razavi Khorasan,5.0,Positive,Happy,other,Low,70,google_maps,2 years ago,36.3034438,59.5938871,10,4.1,90.0,10.0,زیاد
1a6d147938c2b0df,AloPeyk,الوپیک,Tehran,Tehran,1.0,Negative,Angry,other,High,80,google_maps,3 days ago,35.6730244,51.4152978,2,1.5,0.0,100.0,متوسط
0124aa9f70e9201b,AloPeyk,الوپیک,Tehran,Tehran,2.0,Negative,Disappointed,other,Medium,90,google_maps,a year ago,35.6730244,51.4152978,2,1.5,0.0,100.0,متوسط
8a38e390d7ba7cde,AloPeyk,پیک موتوری ثابت,اصفهان,اصفهان,5.0,Positive,Happy,other,Low,70,google_maps,6 years ago,32.6575174,51.700651,1,5.0,100.0,0.0,کم
ec1515a98a95f486,AloPeyk,الوپیک اصفهان,Isfahan,Isfahan,5.0,Positive,Happy,other,Low,90,google_maps,7 years ago,32.6529278,51.6961704,8,4.125,75.0,25.0,زیاد
ba5f323bb62da859,AloPeyk,الوپیک اصفهان,Isfahan,Isfahan,5.0,Positive,Happy,other,Low,70,google_maps,7 years ago,32.6529278,51.6961704,8,4.125,75.0,25.0,زیاد
6f570c748052c72b,AloPeyk,الوپیک اصفهان,Isfahan,Isfahan,5.0,Positive,Happy,other,Low,80,google_maps,7 years ago,32.6529278,51.6961704,8,4.125,75.0,25.0,زیاد
da5c8c48f02fb088,AloPeyk,الوپیک اصفهان,Isfahan,Isfahan,1.0,Negative,Angry,other,High,80,google_maps,7 years ago,32.6529278,51.6961704,8,4.125,75.0,25.0,زیاد
866a7db957ad025d,AloPeyk,الوپیک اصفهان,Isfahan,Isfahan,5.0,Positive,Happy,other,Low,70,google_maps,8 years ago,32.6529278,51.6961704,8,4.125,75.0,25.0,زیاد
a15d9eb5537dee13,AloPeyk,الوپیک اصفهان,Isfahan,Isfahan,2.0,Negative,Disappointed,other,Medium,80,google_maps,7 years ago,32.6529278,51.6961704,8,4.125,75.0,25.0,زیاد
e5354cb1d7deddba,AloPeyk,الوپیک اصفهان,Isfahan,Isfahan,5.0,Positive,Happy,other,Low,70,google_maps,8 years ago,32.6529278,51.6961704,8,4.125,75.0,25.0,زیاد
45bfc7c8b137ed6f,AloPeyk,الوپیک اصفهان,Isfahan,Isfahan,5.0,Positive,Happy,other,Low,55,google_maps,6 years ago,32.6529278,51.6961704,8,4.125,75.0,25.0,زیاد
0f6d07240a7dd409,AloPeyk,الوپیک شیراز,شیراز,Fars,5.0,Positive,Happy,other,Low,70,google_maps,8 years ago,29.6157392,52.5660181,7,4.1429,71.43,14.29,زیاد
87f0ce39f1b7b38b,AloPeyk,الوپیک شیراز,شیراز,Fars,3.0,Neutral,Satisfied,other,Low,70,google_maps,8 years ago,29.6157392,52.5660181,7,4.1429,71.43,14.29,زیاد
99b24401abf70fa0,AloPeyk,الوپیک شیراز,شیراز,Fars,5.0,Positive,Happy,other,Low,70,google_maps,2 years ago,29.6157392,52.5660181,7,4.1429,71.43,14.29,زیاد
c10fdad5eb792e98,AloPeyk,الوپیک شیراز,شیراز,Fars,5.0,Positive,Happy,other,Low,70,google_maps,4 years ago,29.6157392,52.5660181,7,4.1429,71.43,14.29,زیاد
1c1a8f3f6a82c383,AloPeyk,الوپیک شیراز,شیراز,Fars,1.0,Negative,Angry,other,High,80,google_maps,7 years ago,29.6157392,52.5660181,7,4.1429,71.43,14.29,زیاد
7da0bf0c50c00f87,AloPeyk,الوپیک شیراز,شیراز,Fars,5.0,Positive,Happy,other,Low,70,google_maps,8 years ago,29.6157392,52.5660181,7,4.1429,71.43,14.29,زیاد
26fd9814b64aa752,AloPeyk,الوپیک شیراز,شیراز,Fars,5.0,Positive,Happy,other,Low,70,google_maps,8 years ago,29.6157392,52.5660181,7,4.1429,71.43,14.29,زیاد
4448e786cd34eda1,Chapar,Chapar Center,Tehran,Tehran Province,2.0,Negative,Disappointed,delivery_delay,High,90,analytics_demo,2026-06-05,NULL,NULL,6,3.0,33.33,33.33,زیاد
9e965b14950fbce0,Chapar,Chapar Center,Tehran,Tehran Province,4.0,Positive,Satisfied,staff_behavior,Low,90,analytics_demo,2026-05-23,NULL,NULL,6,3.0,33.33,33.33,زیاد
e1bd95c6122b625a,Chapar,Chapar Center,Tehran,Tehran Province,3.0,Neutral,Satisfied,other,Low,70,analytics_demo,2026-05-06,NULL,NULL,6,3.0,33.33,33.33,زیاد
0ea3ad8377e9deb5,Chapar,Chapar Center,Tehran,Tehran Province,2.0,Negative,Disappointed,package_damage,High,90,analytics_demo,2026-07-31,NULL,NULL,6,3.0,33.33,33.33,زیاد
c6251e3d29d8c1f3,Chapar,Chapar Center,Tehran,Tehran Province,4.0,Positive,Satisfied,tracking,Low,90,analytics_demo,2026-05-18,NULL,NULL,6,3.0,33.33,33.33,زیاد
245bad92aafb5d86,Chapar,Chapar Center,Tehran,Tehran Province,3.0,Neutral,Satisfied,other,Low,70,analytics_demo,2026-08-01,NULL,NULL,6,3.0,33.33,33.33,زیاد
e10b765dd521e938,Chapar,Chapar Shiraz,Shiraz,Fars,3.0,Neutral,Satisfied,other,Low,70,analytics_demo,2026-05-15,NULL,NULL,8,3.25,50.0,37.5,زیاد
4a742020f3230596,Chapar,Chapar Shiraz,Shiraz,Fars,5.0,Positive,Happy,other,Low,80,analytics_demo,2026-06-22,NULL,NULL,8,3.25,50.0,37.5,زیاد
ace52cd7a88f3433,Chapar,Chapar Shiraz,Shiraz,Fars,2.0,Negative,Disappointed,delivery_delay,High,90,analytics_demo,2026-05-05,NULL,NULL,8,3.25,50.0,37.5,زیاد
a5f4f5eb847b0e4f,Chapar,Chapar Shiraz,Shiraz,Fars,1.0,Negative,Angry,delivery_delay,Critical,90,analytics_demo,2026-06-04,NULL,NULL,8,3.25,50.0,37.5,زیاد
18a005120bb7ee45,Chapar,Chapar Shiraz,Shiraz,Fars,5.0,Positive,Happy,other,Low,80,analytics_demo,2026-06-12,NULL,NULL,8,3.25,50.0,37.5,زیاد
5501d86b6a8b6826,Chapar,Chapar Shiraz,Shiraz,Fars,4.0,Positive,Satisfied,staff_behavior,Low,90,analytics_demo,2026-06-11,NULL,NULL,8,3.25,50.0,37.5,زیاد
b5025aedb17e31af,Chapar,Chapar Shiraz,Shiraz,Fars,4.0,Positive,Satisfied,tracking,Low,90,analytics_demo,2026-05-12,NULL,NULL,8,3.25,50.0,37.5,زیاد
affb0996de00f474,Chapar,Chapar Shiraz,Shiraz,Fars,2.0,Negative,Disappointed,package_damage,High,90,analytics_demo,2026-07-24,NULL,NULL,8,3.25,50.0,37.5,زیاد
238802284c644d18,Chapar,Chapar Tabriz,Tabriz,East Azerbaijan,1.0,Negative,Angry,price,High,90,analytics_demo,2026-06-19,NULL,NULL,9,3.1111,44.44,33.33,زیاد
9aff4f5d9611d524,Chapar,Chapar Tabriz,Tabriz,East Azerbaijan,5.0,Positive,Happy,other,Low,80,analytics_demo,2026-07-26,NULL,NULL,9,3.1111,44.44,33.33,زیاد
61393f612ff1e398,Chapar,Chapar Tabriz,Tabriz,East Azerbaijan,5.0,Positive,Happy,other,Low,80,analytics_demo,2026-07-20,NULL,NULL,9,3.1111,44.44,33.33,زیاد
c8f152b89c4ed630,Chapar,Chapar Tabriz,Tabriz,East Azerbaijan,3.0,Neutral,Satisfied,other,Low,70,analytics_demo,2026-05-15,NULL,NULL,9,3.1111,44.44,33.33,زیاد
fdfe9b47f4976208,Chapar,Chapar Tabriz,Tabriz,East Azerbaijan,1.0,Negative,Angry,delivery_delay,Critical,90,analytics_demo,2026-07-23,NULL,NULL,9,3.1111,44.44,33.33,زیاد
2096dac27ac03108,Chapar,Chapar Tabriz,Tabriz,East Azerbaijan,2.0,Negative,Disappointed,package_damage,High,90,analytics_demo,2026-05-15,NULL,NULL,9,3.1111,44.44,33.33,زیاد
ad84fe4d03e494ec,Chapar,Chapar Tabriz,Tabriz,East Azerbaijan,4.0,Positive,Satisfied,staff_behavior,Low,90,analytics_demo,2026-07-13,NULL,NULL,9,3.1111,44.44,33.33,زیاد
b6ac7badaf555c72,Chapar,Chapar Tabriz,Tabriz,East Azerbaijan,3.0,Neutral,Satisfied,other,Low,70,analytics_demo,2026-06-18,NULL,NULL,9,3.1111,44.44,33.33,زیاد
630db3c1909caafa,Chapar,Chapar Tabriz,Tabriz,East Azerbaijan,4.0,Positive,Satisfied,tracking,Low,90,analytics_demo,2026-07-17,NULL,NULL,9,3.1111,44.44,33.33,زیاد
